"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"REFERENCE OUT OF BUSINESS","39613","CHARLIE'S SNOW SHACK, INC","2012-04-01T00:00:00.000","2649 NW 13TH ST","8725 NW 9TH PL","GAINESVILLE","850-381-9199","CHARLIESSNOWSHACKINC@GMAIL.COM","CHARLIE'S SNOW SHACK, INC"
"CHIROPRACTOR","28754","TUCKER, CHARLES T","2002-09-01T00:00:00.000","4041 NW 37TH PL, SUITE A","4041 NW 37TH PL, SUITE A","GAINESVILLE","352-378-3787","CTTUCK@HOTMAIL.COM","CHARLES  TUCKER"
"STORAGE WAREHOUSE OR LOT","38070","PREMIER ENTERPRIZES","2010-03-01T00:00:00.000","2308 NW 71ST PL","6023 NW 105TH PL","ALACHUA","352-214-5666","DLBIERMAN@AOL.COM","PREMIER ENTERPRIZES LLC"
"REFERENCE OUT OF BUSINESS","17741","NATIONWIDE GENERAL INSURANCE COMPANY","1995-09-25T00:00:00.000","OUT OF STATE","1 NATIONWIDE PLZ, 1-04-701","COLUMBUS","614-249-4399","TAXRPTNG@NATIONWIDE.COM","NATIONWIDE  GENERAL INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","44231","ROBERTSON, JR., GEORGE MARSHALL","2020-01-09T00:00:00.000","MOBILE ONLY","5762  DAVIS COUNTRY RD","RANDLEMAN","336-707-3280",,"GEORGE M ROBERTSON, JR"
"WEB SERVICES INCL DESIGN","42273","FEATHR, INC","2015-06-01T00:00:00.000","550 SW 2ND AVE","550 SW 2ND AVE","GAINESVILLE","352-519-1716","admin@feathr.co","FEATHR, INC"
"INSURANCE COMPANY OR BROKER","38503","CONTINENTAL AMERICAN INSURANCE COMPANY","2010-10-01T00:00:00.000","OUT OF STATE","1932 WYNNTON RD","COLUMBUS","803-461-4372","PREMIUMTAX@AFLAC.COM","CONTINENTAL AMERICAN INSURANCE COMPANY"
"INSURANCE AGENT -1 AGENT","28881","ROLLINS, LOOMUS L.","2002-10-01T00:00:00.000","2632 NW 43RD ST, UNIT 1186","2632 NW 43RD ST, UNIT 1186","GAINESVILLE","352-338-4469","LOOMUSL@AOL.COM","LOOMUS  ROLLINS"
"USED CAR SALES","30837","ADVANCE AUTO REPAIR & A/C LLC","2004-01-01T00:00:00.000","1550 NE WALDO RD","1550 NE WALDO RD","GAINESVILLE","352-792-6400","ADVANCEAUTO7@YAHOO.COM","ADVANCE AUTO  REPAIR & A/C LLC"
"REFERENCE OUT OF BUSINESS","32354","DADA INVESTMENTS, INC","2004-12-21T00:00:00.000","2649 SW 13TH ST","2649 SW 13TH ST","GAINESVILLE","352-373-7816","ECONODP@YAHOO.COM","DADA INVESTMENTS, INC"
"REFERENCE OUT OF BUSINESS","33988","FINK, RYAN","2006-09-01T00:00:00.000","4429 NW 36TH DR","4429 NW 36TH DR","GAINESVILLE","352-246-4828","CLEANCUTLANDSCAPING@COX.NET","RYAN  FINK"
"RETAIL MERCHANT","43043","OLLIE'S BARGAIN OUTLET, INC.","2017-10-25T00:00:00.000","2340 N MAIN ST","6295 ALLENTOWN BLVD, SUITE 1","HARRISBURG","717-657-2300","DCHARLES@OLLIES.US","OLLIE'S  BARGAIN OUTLET, INC."
"ENGINEER","37369","ANAMAR ENVIRONMENTAL CONSULTING, INC","2009-08-01T00:00:00.000","2106 NW 67TH PL, SUITE 1","2106 NW 67TH PL, SUITE 5","GAINESVILLE","352-377-5770","RTHOMAS@ANAMARINC.COM","ANAMAR  ENVIRONMENTAL CONSULTING, INC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","44342","BURKS, PRECIOUS L","2020-05-14T00:00:00.000","1510 NE 5TH PL","521 NE 12TH CT","GAINESVILLE","352-792-9191","APRECIOUSTOUCHLLC92@GMAIL.COM","A PRECIOUS TOUCH LLC"
"CONSULTANT","43765","HERNANDEZ, REBA L.","2019-03-06T00:00:00.000","1005 NW 10TH ST","1005 NW 10TH ST","GAINESVILLE","585-708-9013","BOOKALINONE@GMAIL.COM","ALINONE  WEDDINGS & EVENTS, LLC"
"COURIER SERVICE","40733","CHEF AMI INC.","2014-01-25T00:00:00.000","4101 NW 6TH ST, STE B-1","4101 NW 6TH ST, STE B-1","GAINESVILLE","352-363-1108","SERVICE@CHEFAMI.COM","CHEF AMI INC"
"REFERENCE OUT OF BUSINESS","38970","TWINKLE TOES NANNY AGENCY","2011-05-16T00:00:00.000","2632 NW 43RD ST, STE 1122","2632 NW 43RD ST, STE 1122","GAINESVILLE","352-538-2012","KRISTY@TWINKLETOESNANNY.COM","KRISTY  BICKMEYER"
"REFERENCE OUT OF BUSINESS","41888","COINSTAR, LLC","2009-09-09T00:00:00.000","5700 NW 23RD ST","1800 114TH AVE, SE","BELLEVUE","425-943-8704","KELLY.SHOMLER@COINSTAR.COM","COINSTAR, LLC"
"REFERENCE OUT OF BUSINESS","41580","AMIDON NURSE STAFFING, LLC","2015-05-12T00:00:00.000","2727 NW 43RD ST, STE 2B","3390 KORI ROAD, STE 1","JACKSONVILLE","904-252-5835","JTHOMAS@AMIDONNURSESTAFFING.COM","AMIDON NURSE STAFFING LLC"
"INTERIOR JANITORIAL AND CLEANING SERVICES","37171","BOYD III, ERNEST","2009-03-11T00:00:00.000","2240 NW 42ND AVE","4014 NW 14TH STREET","GAINESVILLE","352-359-8019","1stchoice.4u@att.net","ERNEST  BOYD III"
"REAL ESTATE BROKER","37970","ELMORE, DARRELL E","2009-12-31T00:00:00.000","2305 NW 52ND PL","PO BOX 5774","GAINESVILLE","352-214-1582","ELMOREDARRELL@BELLSOUTH.NET","DARRELL  ELMORE & ASSOCIATES, LLC"
"ATTORNEY/LAWYER","27202","SALMON, WILLIAM B.","2001-10-22T00:00:00.000","410 SE 4TH AVE, STE A","410 SE 4TH AVE, STE A","GAINESVILLE","352-378-6076","BILLSALMONATTY@BELLSOUTH.NET","WILLIAM  SALMON"
"REFERENCE OUT OF BUSINESS","15218","HILGENDORF, BETTY G. (R/E)","1995-09-15T00:00:00.000","738 NW 23RD AVE","738 NW 23RD AVE","GAINESVILLE","352-373-3321","BHH0MEX@BELLSOUTH.NET","BETTY  HILGENDORF"
"CONTRACTOR-LANDSCAPE (NO LAND CLEARING)","43986","BEAN, MICHAEL L.","2019-08-02T00:00:00.000","814 SE 19TH ST","814 SE 19TH ST","GAINESVILLE","352-301-0182","michaelbean32@gmail.com","MICHAEL  BEAN"
"REFERENCE OUT OF BUSINESS","21374","WASHCO LAUNDRY EQUIPMENT, INC./THE 400","1995-09-27T00:00:00.000","400 NW 1ST AVE","3939   PALM BEACH BLVD","FT. MYERS","239-694-4102","AP@WASHCO.COM","WASHCO LAUNDRY EQUIPMENT, INC"
"PHOTOGRAPHER","43708","IRVING, CONRADE","2019-01-01T00:00:00.000","3712 NW 55TH PL","3712 NW 55TH PL","GAINESVILLE","352-538-0437","VISIONSPD2002@GMAIL.COM","LEGACY  PHOTOGRAPHY & DESIGN, LLC"
"PHOTOGRAPHER","43826","HAYS, SHENA","2019-04-16T00:00:00.000","1715 NW 27TH TER","1715 NW 27TH TER","GAINESVILLE","352-665-4343","shenasbhays@gmail.com","SHENA  HAYS"
"REPAIRS NOT REQUIRING STATE LICENSE","45245","HAIGHT, DOMINICK","2022-06-20T00:00:00.000","4720 NW 16TH PL","4720 NW 16TH PL","GAINESVILLE","352-727-9104","DM2JACKSON@GMAIL.COM","DOMINICK  HAIGHT"
"ADVERTISING AGENCY","45076","NAYLOR, LLC","2022-02-01T00:00:00.000","550 SW 2ND AVE, SUITE 200, 2ND FLOOR","550 SW 2ND AVE, SUITE 200, 2ND FLOOR","GAINESVILLE","352-745-2201","SROBERTS@NAYLOR.COM","NAYLOR, LLC"
"REFERENCE OUT OF BUSINESS","40914","MENDEZ, MARINA E","2014-02-02T00:00:00.000","2542 NW 54TH BLVD","2542 NW 54TH BLVD","GAINESVILLE","352-870-9697","ANTONIODRYWALLCONSTRUCTION@YAHOO.COM","ANTONIO DRYWALL CONSTRUCTION LLC"
"CONTRACTOR-PLUMBER/INCL. GAS LINES","38420","DYKEHOUSE , CLINTON S","2010-09-13T00:00:00.000","1515 NW 11TH RD","1515 NW 11TH RD","GAINESVILLE","352-213-4234","clintondykehouse@gmail.com","CORPORATION  CLINTON DYKEHOUSE SERVICES LLC"
"REFERENCE OUT OF BUSINESS","42313","SPLEE, LLC","2016-06-17T00:00:00.000","4647 NW 6TH ST, STE J","4647 NW 6TH ST, STE J","GAINESVILLE","352-225-5900","NICHOLAS@SPLEECLEAN.COM","SPLEE, LLC"
"CONSULTANT","35007","FOSTER, DONNA","2007-08-01T00:00:00.000","03300 NW 30TH AVE","03300 NW 30TH AVE","GAINESVILLE","352-213-3261","DONNAFOSTER@GMAIL.COM","CHOICE BEHAVIOR SERVICES, LLC"
"RETAIL MERCHANT WITH PHARMACY","43089","CVS/PHARMACY #16208","2015-12-22T00:00:00.000","3970 SW ARCHER RD","ONE CVS DR, MC1160","WOONSOCKET","352-377-0939","TAMARA.WADE@CVSHEALTH.COM","HOLIDAY CVS, LLC"
"CATALOGUE OR MAIL ORDER SERVICE","40362","OFFICE ENVIRONMENTS INC","2013-06-01T00:00:00.000","4210 NW 37TH PL, STE 500","PO BOX 19986","BIRMINGHAM","352-224-5161","ACCOUNTING@OFFICENVIRONMENTS.COM","OFFICE ENVIRONMENTS INC"
"REFERENCE OUT OF BUSINESS","38639","CHATMAN, MICHEAL","2010-11-02T00:00:00.000","2701 NW 23RD BLVD, APT 196","2701 NW 23RD BLVD, APT 196","GAINESVILLE","352-318-7960",,"MICHEAL  CHATMAN"
"MANUFACTURER'S REPRESENTATIVE","41692","ADVANCED AUTOMATION SYSTEMS, INC","2015-08-01T00:00:00.000","4641 NW 6TH ST, STE F","3802 N 40TH ST","TAMPA","813-621-8257","BLABARGE@AASDIFFERENCE.COM","ADVANCED AUTOMATION SYSTEMS, INC"
"RESTAURANT","23141","GYRO PLUS","1996-01-05T00:00:00.000","2401 SW 13TH ST","2401 SW 13TH ST","GAINESVILLE","352-328-5319",,"OZY  ZAATARI"
"REFERENCE OUT OF BUSINESS","39562","FASTENAL COMPANY","2015-07-09T00:00:00.000","00203 SW 16TH AVE","PO BOX 1206","WINONA","507-453-8293","TAX@FASTENAL.COM","FASTENAL COMPANY"
"INSURANCE COMPANY OR BROKER","36739","EMPIRE FIRE & MARINE INSURANCE CO","2003-10-01T00:00:00.000","OUT OF STATE","1299 ZURICH WAY","SCHAUMBURG","800-281-6553","KATE.PEC@ZURICH.COM","EMPIRE FIRE &  MARINE INSURANCE CO"
"REFERENCE OUT OF BUSINESS","41403","SEGARRA-ROVIRA, JUAN M","2015-01-05T00:00:00.000","5080 W NEWBERRY RD, STE 2-A","5080 W NEWBERRY RD, STE 2-A","GAINESVILLE","352-335-6352","JSEGARRA@FORESIGHTCGI.COM","CORP  D & M CONSTRUCTION GROUP INC"
"RESTAURANT","45280","SUBLIME TACOS, LLC","2019-06-27T00:00:00.000","317 SW 4TH AVE","4754 SW 80TH TER","GAINESVILLE","352-562-6126","SUBLIMETACOSGRILL@GMAIL.COM","SUBLIME TACOS, LLC"
"SCHOOL NOT OTHERWISE LISTED","45101","IRVING, CONRADE","2022-03-04T00:00:00.000","3712 NW 55TH PL","3712 NW 55TH PL","GAINESVILLE","352-538-0437","IRVINGIIICONRADE@GMAIL.COM","LEGACY CPR & MORE LLC"
"REFERENCE OUT OF BUSINESS","43429","BHAT, SARITA","2018-07-09T00:00:00.000","910 NW 4TH ST","3643 SW 20TH AVE, # 602","GAINESVILLE","703-953-8092","CHAUHANSARITA@GMAIL.COM","SARITA  BHAT"
"INSURANCE AGENT -1 AGENT","21735","WILSON, JAMES E., JR. (INS.)","1995-10-13T00:00:00.000","3469 NW 11TH AVE","3469 NW 11TH AVE","GAINESVILLE","352-371-6666","MARIONWILSON825@AOL.COM","JAMES  WILSON, JR."
"CATALOGUE OR MAIL ORDER SERVICE","44976","GOLD, GEHO","2021-11-03T00:00:00.000","1515 NW 29TH RD, APT B1","1515 NW 29TH RD, APT B1","GAINESVILLE","386-341-6260","GORGEOUSANDGEHO@GMAIL.COM","BE HEALED  WITHIN MEDITATION, INC."
"COMPUTER ANALYSTS","25686","STREAMLINE NUMERICS, INC.","2000-01-01T00:00:00.000","3221 NW 13TH ST, STE. A","3221 NW 13TH ST, STE. A","GAINESVILLE","352-271-8841","JEFFWRIGHT83@GMAIL.COM","STREAMLINE NUMERICS, INC."
"NAIL SHOP","35423","GLAMOUR NAIL & SPA INC","2008-05-05T00:00:00.000","108 SW 34TH ST","108 SW 34TH ST","GAINESVILLE","352-338-9000","GLAMOURLE20@GMAIL.COM","GLAMOUR NAIL & SPA INC"
"ACCOUNTANT/AUDITOR","18470","PIERCE, DEEGAN & HODGIN, P.A.","1995-09-26T00:00:00.000","4001 W NEWBERRY RD, A4","4001   NEWBERRY RD, STE. A-4","GAINESVILLE","352-375-7739","PDHCPA@BELLSOUTH.NET","CAROL  DEEGAN"
"CATALOGUE OR MAIL ORDER SERVICE","43795","MOGUL PRODUCTS, LLC","2019-03-25T00:00:00.000","4131 NW 13TH ST, STE 106-A","4131 NW 13TH ST, SUITE 106A","GAINESVILLE","352-283-3444","leonartharrisonconwill@yahoo.com","MOGUL PRODUCTS, LLC"
"OPTICIAN","20906","TRIPPENSEE OPTICIANS","1995-09-20T00:00:00.000","4010 NEWBERRY RD, SUITE E","4010 NEWBERRY RD, SUITE E","GAINESVILLE","352-376-7860","TRIPPENSEEOPTICIANS@JUNO.COM","RUSSELL  TRIPPENSEE"
"REFERENCE OUT OF BUSINESS","23777","DATAS OFFICE MANAGEMENT SYSTEM","1997-12-03T00:00:00.000","102 NE 10TH AVE, BOX 8","1636 NW 7TH AVE","GAINESVILLE","352-316-6341","DATASOFF@BELLSOUTH.NET","MARION  KIRKLAND"
"RETAIL MERCHANT","44839","GAINESVILLE CARPET & FLOORING INC","2021-03-18T00:00:00.000","6510 NW 13TH ST","6510 NW 13TH ST","GAINESVILLE","352-378-2627","JOSH@GAINESVILLECARPETSPLUS.COM","GAINESVILLE CARPET & FLOORING INC"
"REFERENCE OUT OF BUSINESS","43995","LULULEMON","2019-08-09T00:00:00.000","3730 SW ARCHER RD","PMB 4500, 250 H ST","BLAINE","604-732-6124","BUSINESSLICENSE@LULULEMON.COM","LULULEMON USA, INC."
"INTERIOR JANITORIAL AND CLEANING SERVICES","44851","JOHNSON, MICHELLE","2021-09-17T00:00:00.000","4121 NE 15TH ST, APT 75","4121 NE 15TH ST, APT 75","GAINESVILLE","356-672-4222","SHEBOO917@GMAIL.COM","JOHNSON'S JANITORIAL  COMMERCIAL CLEANING, LLC"
"REFERENCE OUT OF BUSINESS","42507","BOZMAN, JEFFERY L","2016-11-04T00:00:00.000","223 NE 40TH LN, #A","11531 NE 105TH AVE","ARCHER","352-949-2971","BOZMANJEFFERY@GMAIL.COM","FACELIFT UPGRADES,  PAINTING, CLEANING & SMALL REPA"
"REFERENCE OUT OF BUSINESS","41553","ACCEPTANCE NOW 09748","2015-03-07T00:00:00.000","2305 NW 13TH ST","5501 HEADQUARTERS DRIVE","PLANO","800-275-2696","TAXISSUES@RENTACENTER.COM","RAC ACCEPTANCE EAST LLC"
"REFERENCE OUT OF BUSINESS","23899","IMPORT SALES COMPANY","1990-01-06T00:00:00.000","1701 S MAIN ST","1701 S MAIN ST","GAINESVILLE","352-373-3367","JAPSHOP@BELLSOUTH.NET","IMPORT SALES COMPANY"
"REFERENCE OUT OF BUSINESS","29513","MINNESOTA REGIS CORPORATION","2000-11-01T00:00:00.000","6419 W NEWBERRY RD, A0016","7201   METRO BLVD","MINNEAPOLIS","352-331-2378","ALISON.PEARCE@REGISCORP.COM","MINNESOTA REGIS CORP."
"REFERENCE OUT OF BUSINESS","41308","IANNELLI, NICHOLAS L","2014-10-28T00:00:00.000","MOBILE ONLY","1332 SE 22ND AVE","GAINESVILLE","352-328-7545","SACCO41@GMAIL.COM","NICHOLAS L IANNELLI"
"WRECKER SERVICE","42081","ONE WAY TOWING","2016-03-09T00:00:00.000","901 NW 8TH AVE, STE C-10","PO BOX 358213","GAINESVILLE","352-538-9117","CSCC34@GMAIL.COM","CHARLES  ALEXANDER, JR"
"RETAIL MERCHANT","44912","BAD FISH SMOKE SHOP CORP.","2021-09-01T00:00:00.000","4110 SW 34TH ST, STE 3","2130 NW 31ST AVE, APT H4","GAINESVILLE","352-275-7003","STEVENSMITH91993@GMAIL.COM","BAD FISH  SMOKE SHOP CORP"
"REFERENCE OUT OF BUSINESS","35211","LA FORTUNA","2008-01-04T00:00:00.000","2448 N MAIN ST","424 NW 13TH ST, UNIT A","GAINESVILLE","352-514-2420","WONGEI@HOTMAIL.COM","FRANCISCA  WONG"
"REFERENCE OUT OF BUSINESS","36156","ATHENE ANNUITY AND LIFE COMPANY","2008-10-01T00:00:00.000","OUT OF STATE","7700 MILLS CIVIC PARKWAY- 6A-16","WEST DES MOINES","800-925-8200","GENERAL.ACCOUNTING@ATHENE.COM","AVIVA LIFE  & ANNUITY CO"
"AUTOMATED TELLER MACHINE","44456","WELLS FARGO BANK, N.A. (ATM LOCATION)","2017-01-12T00:00:00.000","UF - 250 GALE","2030 MAIN ST, FL 10","IRVINE","800-932-2741","BUSINESSLICENSES@WELLSFARGO.COM","WELLS FARGO  BANK, N.A."
"WHOLESALE MERCHANT","26872","S.C.P. DISTRIBUTORS, LLC","2001-01-29T00:00:00.000","816 S MAIN ST","109 NORTHPARK BLVD","COVINGTON","352-336-9788","DLSALESTAXSUPPORT@POOLCORP.COM","SCP DISTRIBUTORS, LLC"
"LABORATORY (DENTAL)","34501","INTEGRITY DENTAL ARTS, LLC","2007-03-12T00:00:00.000","3601 SW 2ND AVE, SUITE N","3601 SW 2ND AVE, SUITE N","GAINESVILLE","352-224-5405","ULTIMATEFLEXIBLE@OUTLOOK.COM","INTEGRITY  DENTAL ARTS LLC"
"APARTMENT OR CONDO RENTALS","36388","SAUL SILBER PROPERTIES, LLC","2009-06-01T00:00:00.000","1415 SW 42ND ST","3434 SW 24TH AVE, SUITE A","GAINESVILLE","352-338-1000","CHULANET@AOL.COM","SAUL SILBER PROPERTIES  LLC"
"REFERENCE OUT OF BUSINESS","40649","XIE OCEAN BUFFET INC","2012-11-17T00:00:00.000","6795 W NEWBERRY RD, # 7B","6795 W NEWBERRY RD, # 7B","GAINESVILLE","352-331-1700","284858492@99.COM","XIE OCEAN BUFFET INC"
"RETAIL MERCHANT","42621","AVIAN ADDICTION, LLC","2017-01-21T00:00:00.000","3501 SW 2ND AVE, STE M","3501 SW 2ND AVE, STE M","GAINESVILLE","352-204-2400","AVIANADDICTIONLLC@GMAIL.COM","AVIAN ADDICTION, LLC"
"PEDDLER","43625","SUDA, ELIZABETH R.","2018-11-14T00:00:00.000","MOBILE ONLY","4444 NW 35TH ST","GAINESVILLE","617-877-1861","INFO@SUDASFF.COM","ELIZABETH  SUDA"
"PHYSICAL OR SPEECH THERAPY","27564","BARNETT, WILLIAM SCOTT PT AP","2002-01-01T00:00:00.000","2730 NW 39TH AVE","2730 NW 39TH AVE","GAINESVILLE","352-376-1320","drscottbarnett@hotmail.com","WILLIAM  BARNETT"
"REFERENCE OUT OF BUSINESS","41718","CIRCLE K STORES, INC. 1304","2015-09-14T00:00:00.000","5310 NW 13TH ST","9485 REGENCY SQUARE BLVD, STE 400","JACKSONVILLE","912-614-2075","JENNIFER.BENNETT@CIRCLEK.COM","CIRCLE K STORES, INC"
"INSURANCE COMPANY OR BROKER","29620","MERCHANTS BONDING CO. (MUTUAL)","2003-10-01T00:00:00.000","OUT OF STATE","P.O BOX 14498","DES MOINES","515-243-8171","ACCOUNTING@MERCHANTSBONDING.COM","MERCHANTS BONDING COMPANY"
"ATTORNEY/LAWYER","14951","HANSON, SVEN W.","1996-01-09T00:00:00.000","1617 NW 16TH AVE","P.O. BOX 357429","GAINESVILLE","352-375-0082","SWHANSON@BELLSOUTH.NET","SVEN  HANSON"
"MANUFACTURING-FOOD PRODUCTS","43114","FEHRENBACHER'S ARTISAN SAUSAGE, LLC","2017-12-10T00:00:00.000","411 SW 4TH AVE","411 SW 4TH AVE","GAINESVILLE","352-792-6655","eat@artisansausage.com","FEHRENBACHER'S ARTISAN SAUSAGE, LLC"
"SCHOOL-AIRCRAFT","29686","UNIVERSITY AIR CENTER","2003-04-28T00:00:00.000","4701 NE 40TH TER","4701 NE 40TH TER","GAINESVILLE","352-335-4681","DEBBIEF@UNIVERSITYAIRCENTER.COM","MICHAEL  LUKOWSKI"
"BOOKKEEPING OR INCOME TAX SERVICE","45290","MANDRELL'S CFO SERVICES, LLC","2021-10-01T00:00:00.000","235 S MAIN ST","4821 NE 3RD PL","GAINESVILLE","352-505-1294","CFO@MADRELLS.COM","MANDRELL'S  PRESSURE CLEANING, LLC"
"COIN-OP VENDING MACHINES","44822","DS SERVICES OF AMERICA, INC","2021-01-01T00:00:00.000","VARIOUS","2300 WINDY RIDGE PKWY, STE 500N","ATLANTA","770-933-1400","MALEXANDER@PRIMOWATER.COM","DS SERVICES OF AMERICA, INC"
"BARBER SHOP","40244","CZAR'S BARBERSHOP","2013-05-07T00:00:00.000","413 SW 4TH AVE","413 SW 4TH AVE","GAINESVILLE","352-328-1469","youngblood_rob@yahoo.com","ROB  YOUNGBLOOD"
"REFERENCE OUT OF BUSINESS","36301","A1 ALTERATIONS AND TAILORINGS","2009-06-01T00:00:00.000","2112 SW 34TH ST","2112 SW 34TH ST","GAINESVILLE","352-372-6139","HVTANG@HOTMAIL.COM","CHAU  TANG"
"MANUFACTURING NOT LISTED SEPARATELY","13611","FABCO-AIR, INC.","1995-11-22T00:00:00.000","3716 NE 49TH AVE","FABCO-AIR, INC., P.O. BOX 5159","GAINESVILLE","352-373-3578","CHRIS_SCHMIDT@FABCO-AIR.COM","CORPORATION  FABCO-AIR, INC."
"REFERENCE OUT OF BUSINESS","39844","ORIENTAL FOOD & GIFT MARKET","2012-05-01T00:00:00.000","3345 SW 34TH ST, #3","3345 SW 34TH ST, #3","GAINESVILLE","352-372-4591","GREG_KIM7@YAHOO.COM","GK  FOOD MARKET LLC"
"REFERENCE OUT OF BUSINESS","42382","BRYANT, COLEY L","2016-09-16T00:00:00.000","MOBILE ONLY","PO BOX 732","MICANOPY","352-281-9354","COLEYBRYANT74@GMAIL.COM","COLEY L BRYANT"
"REFERENCE OUT OF BUSINESS","43683","MICANOPY TRADING & AUCTION, LLC","2019-01-15T00:00:00.000","601 S MAIN ST","601 S MAIN ST","GAINESVILLE","352-792-6643","JOHNGORDON@HOTMAIL.COM","MICANOPY  TRADING & AUCTION, LLC"
"RETAIL MERCHANT","13863","FLORIDA AWARDS & TROPHY CO.","1995-10-27T00:00:00.000","2300 NW 6TH ST","2300 NW 6TH ST","GAINESVILLE","352-378-8111","SANDY@FLORIDAAWARDS.COM","SANDRA K  ROBERTSON, JR, JERRY &"
"REFERENCE OUT OF BUSINESS","44168","BEASLEY, DAVID, LMHC","2013-08-20T00:00:00.000","408 W UNIVERSITY AVE, STE 401A","408 W UNIVERSITY AVE, STE 401A","GAINESVILLE","352-281-3428","DAVIDBEASLEY17@GMAIL.COM","DAVID  BEASLEY"
"CATALOGUE OR MAIL ORDER SERVICE","44911","TAYLOR, JOANN","2021-10-01T00:00:00.000","4313 NW 35TH ST","4313 NW 35TH ST","GAINESVILLE","352-223-7501","THESOAPBOX.QUESTIONS@GMAIL.COM","T-5 INC."
"SCHOOL-KARATE/JUDO","45206","RENZO GRACIE JIU-JITSU GAINESVILLE LLC","2022-05-24T00:00:00.000","2441 NW 43RD ST, UNIT 11-A","8429 SW 8TH PL","GAINESVILLE","347-414-1525","CAPIZZIBJJ@YAHOO.COM","RENZO  GRACIE JIU-JITSU GAINESVILLE LLC"
"SCHOOL NOT OTHERWISE LISTED","43244","SALL, GILDA L","2018-03-15T00:00:00.000","1441 NE 20TH PL","1441 NE 20TH PL","GAINESVILLE","917-957-9329","glilac@yahoo.com","MSB AROMATHERAPY, LLC"
"REFERENCE OUT OF BUSINESS","41918","BURGERQUE","2015-11-13T00:00:00.000","1220 W UNIVERSITY AVE","1220 W UNIVERSITY AVE","GAINESVILLE","352-792-6560","TIM.MANKIN@ME.COM","MANKIN FOODS INC"
"RETAIL MERCHANT","35153","FRED BEAR PRO SHOP","2007-10-01T00:00:00.000","4600 SW 41ST BLVD","4600 SW 41ST BLVD","GAINESVILLE","352-376-2327","ALLISONCHAIRES@BEARARCHERYPRODUCTS.COM","BEAR ARCHERY INC"
"ACCOUNTANT/AUDITOR","34661","HENDRICKSON, KATHY L.","2007-05-11T00:00:00.000","5126 NW 24TH TER","5126 NW 24TH TER","GAINESVILLE","352-222-8058","CPAKLH@COX.NET","KATHY  HENDRICKSON"
"RETAIL MERCHANT","36178","BEST BUY #424","2008-06-01T00:00:00.000","3750 SW ARCHER RD","PO BOX 9450","MINNEAPOLIS","352-379-8500","BUSINESSLICENSE@BESTBUY.COM","BEST BUY STORES LP"
"REFERENCE OUT OF BUSINESS","40651","JOHNSEN, KURT M","2013-11-03T00:00:00.000","621 SW 26TH PL","621 SW 26TH PL","GAINESVILLE","352-222-9495","KJENERGYSYSTEMS@GMAIL.COM","CORPORATION  KURT JOHNSEN BUILDERS, INC."
"RETAIL MERCHANT","26780","VOYLES SERVICE","2001-04-02T00:00:00.000","501 NW 23RD AVE","P.O. BOX 6081","GAINESVILLE","352-377-5050","VOYLESAPPLIANCESERVICE@GMAIL.COM","RONNIE  PIGOTT"
"REFERENCE OUT OF BUSINESS","16568","LINCARE INC.","1995-04-12T00:00:00.000","4651 NW 6TH ST, STE H","ATTN: TAX DEPT, P.O. BOX 9004","CLEARWATER","352-335-7390","BUSLIC@LINCARE.COM","LINCARE INC."
"INSURANCE COMPANY OR BROKER","38533","HM LIFE INSURANCE COMPANY","2010-10-01T00:00:00.000","OUT OF STATE","1800 CENTER ST","CAMP HILL","800-328-5433","KAY.PATE@HIGHMARKHEALTH.ORG","HM LIFE  INSURANCE COMPANY"
"HOLIDAY OR SEASONAL LOT SALES","41642","AMERICAN PROMOTIONAL EVENTS INC EAST","2015-06-24T00:00:00.000","2900 SW 42ND ST","1645 APRICOT DR","TITUSVILLE","352-299-2431","CURRANR@TNTFIREWORKS.COM","AMERICAN  PROMOTIONAL EVENTS INC EAST"
"INTERIOR JANITORIAL AND CLEANING SERVICES","41969","WALKER, JACQUELINE & WADE","2015-12-21T00:00:00.000","1424 SW 25TH PL","1424 SW 25TH PL","GAINESVILLE","352-215-5432","BIBLEDAD58@YAHOO.COM","JACQUELINE & WADE  WALKER"
"REFERENCE OUT OF BUSINESS","42631","BRIGHTRAY EXPRESS LLC","2017-02-15T00:00:00.000","418 NW 8TH AVE","418 NW 8TH AVE","GAINESVILLE","352-376-5885","JILLHUANG1214@GMAIL.COM","BRIGHTRAY EXPRESS LLC"
"PHYSICIAN/SURGEON MD","24720","FLORIDA NEUROSURGICAL ASSOCIATES, P.A.","1998-11-09T00:00:00.000","6440 W NEWBERRY RD, SUITE 401","6440 W NEWBERRY RD, SUITE 401","GAINESVILLE","352-332-0030","JSCOTT@ERICWSCOTTMDPA.COM","ERIC  SCOTT"
"MANUFACTURING NOT LISTED SEPARATELY","35152","BEAR ARCHERY, INC.","2007-10-01T00:00:00.000","4600 SW 41ST BLVD","4600 SW 41ST BLVD","GAINESVILLE","352-376-2327","ALLISONCHAIRES@BEARARCHERYPRODUCTS.COM","BEAR ARCHERY INC"
"TREE SERVICE-UNLIMITED","44239","SWAL, MICHEL R.","2020-01-15T00:00:00.000","3944 NW 31ST TER","3944 NW 31ST TER","GAINESVILLE","352-870-3838","MIKESWAL@YAHOO.COM","MICHEL  SWAL"
