"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Investment Council,Training Meeting,12/01/2021 12:00:00 PM,12/01/2021 04:00:00 PM,16290 SW Upper Boones Ferry Road, Tigard,OR,,,Aadrial Phillips,,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,12/08/2021 09:00:00 AM,12/08/2021 01:00:00 PM,16290 SW Upper Boones Ferry Road,Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission Meeting,Annual Meeting of the SDPAC,01/10/2022 02:00:00 PM,01/10/2022 03:00:00 PM,VIA TEAMS MEETING ,Salem,OR,"call in (audio only)
+1 971-279-6217,,160695181#   United States, Portland
Phone Conference ID: 160 695 181#
",,Laura Worth,971-701-1162,laura.worth@ost.state.or.us,,,,,,,,"call in (audio only) +1 971-279-6217,,160695181#   United States, Portland",Phone Conference ID: 160 695 181#,,,,,
"Treasurer, Oregon State",State Debt Policy Advisory Commission Meeting,,01/18/2022 02:00:00 PM,01/18/2022 02:30:00 PM,"VIA TEAMS MEETING DIAL-IN:  +1 971-279-6217,715398165#   United States, Portland  (833) 213-7399,,715398165#   United States (Toll-free)  Phone Conference ID: 715 398 165#  Find a local number | Reset PIN ",Salem,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 971-279-6217,,715398165#   United States, Portland 
(833) 213-7399,,715398165#   United States (Toll-free) 
Phone Conference ID: 715 398 165# 
Find a local number | Reset PIN 
",,Laura Worth,,laura.worth@ost.state.or.us,,,,,,,,"Or call in (audio only)  +1 971-279-6217,,715398165#   United States, Portland  (833) 213-7399,,715398165#   United States (Toll-free)  Phone Conference ID: 715 398 165#  Find a local number | Reset PIN ",715398165# ,,,,,
"Treasurer, Oregon State",PAB Committee Meeting,,01/19/2022 10:00:00 AM,01/19/2022 12:00:00 PM,Virtual via Teams,Salem,OR,,Yes,Anay Hausner,503-378-6227,anay.hausner@ost.state.or.us,,,,,,,,971-279-6217,810857446# ,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,01/19/2022 10:00:00 AM,01/19/2022 12:00:00 PM,"350 Winter Street NE, Suite 100",Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,01/19/2022 10:00:00 AM,01/19/2022 12:00:00 PM,Microsoft Teams Meeting & Audio,Tigard,OR,,No,Alli Gordon,503-431-7978,Alli.Gordon@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(971) 279-6217 ,552 946 405# ,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,01/26/2022 09:00:00 AM,01/26/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Financial Empowerment Advisory Team,,02/08/2022 03:00:00 PM,02/08/2022 04:30:00 PM,WebEx Event:  https://bit.ly/FEATFeb2022; Event Password:  JMtj3SP7733,Salem,OR,,Yes,James Sinks,503-373-1903,James.Sinks@ost.state.or.us,,,,Missy Simpson,5033731903,FinancialEmpowerment@ost.state.or.us,,1-408-418-9388,2496 097 4983,https://www.oregon.gov/treasury/financial-empowerment/Pages/Financial-Empowerment-Advisory-Team.aspx,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,02/15/2022 01:00:00 PM,02/15/2022 04:00:00 PM,Webex Event;  https://bit.ly/ORSP-Feb2022, Salem,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,1-408-418-9388,2498 237 9887,https://www.oregon.gov/treasury/financial-empowerment/Pages/Oregon-Retirement-Savings-Board.aspx,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,02/17/2022 01:00:00 PM,02/17/2022 04:00:00 PM,Webex Event;  https://bit.ly/OR529-Feb2022,Salem,OR,,Yes,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,1-408-418-9388,2480 427 7370,https://www.oregon.gov/treasury/financial-empowerment/Pages/Oregon-529-Savings-Board.aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,03/09/2022 09:00:00 AM,03/09/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",State of Oregon TEFRA Hearing,Oregon Business Development Commission - Beaverton Foods 2022 Bonds,04/14/2022 11:00:00 AM,04/14/2022 11:30:00 AM,Conference call -- 1-(888)844-7798; Passcode: 5034021326#,Salem,OR,"The Bonds will be issued in an aggregate
principal amount of not more than $8,000,000. The proceeds of the Bonds will be loaned to
Beaverton Foods 7 Acre Property, LLC (the “Company”), which will use the Bond proceeds to
finance a portion of (i) the costs of expanding and equipping a facility used to manufacture
specialty condiments, and other related improvements to the facility (collectively, the “Project”);
and (ii) costs of issuing the Bonds. The Project will be located at 7100 NE Century Blvd.,
Hillsboro, OR, 97124. The Company will be the initial legal owner of the Project.  The Bonds will not be payable from any funds, assets or tax revenues of the State of Oregon or
any agency or instrumentality thereof.",,Laura Engstrom,503-302-1114,Laura.Engstrom@biz.oregon.gov,,,,,,,,1-888-844-7798,5034021326#,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,04/19/2022 10:00:00 AM,04/19/2022 12:00:00 PM,Microsoft Teams Meeting & Audio,Tigard,OR,,,Alli Gordon,503-431-7978,Alli.Gordon@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,971-279-6217,228 426 774# ,,,,,
"Treasurer, Oregon State",Financial Empowerment Advisory Team,,04/19/2022 01:00:00 PM,04/19/2022 02:30:00 PM,WebEx Event:  https://bit.ly/FEATApr2022; Password:  UjJxJWfm434,Salem,OR,,Yes,James Sinks,503-378-2565,financialempowerment@ost.state.or.us,,,,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,1-408-418-9388,2488 688 1459,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,04/20/2022 09:00:00 AM,04/20/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,04/20/2022 10:00:00 AM,04/20/2022 12:00:00 PM,"350 Winter Street NE, Suite 100",Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",OR 529 Savings Board - Special Board Meeting,,04/28/2022 01:00:00 PM,04/28/2022 02:00:00 PM,Webex Event:  https://bit.ly/OR529April2022; Password: OR529,Salem,OR,,Yes,Missy Simpson,503-373-1903,Missy.Simpson@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,408-418-9388,2482 158 4091,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,05/17/2022 01:00:00 PM,05/17/2022 04:00:00 PM,Webex Event: https://bit.ly/3KO19oO; Password: OregonSaves,Tigard,OR,,Yes,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,Missy Simpson,5033731903,RetirementSavings@ost.state.or.us,,1-408-418-9388,2497 704 9496,,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,05/19/2022 01:00:00 PM,05/19/2022 04:00:00 PM,WebEx Event:  https://bit.ly/38VRj7d; Password:  OR529,Tigard,OR,,Yes,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,408-418-9388,2483 546 5872,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,06/01/2022 09:00:00 AM,06/01/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,07/19/2022 10:00:00 AM,07/19/2022 12:00:00 PM,Microsoft Teams Meeting & Audio,Tigard,OR,,,Alli Gordon,503-431-7978,Alli.Gordon@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(971) 279-6217,519 597 199# ,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,07/20/2022 09:00:00 AM,07/20/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,07/20/2022 10:00:00 AM,07/20/2022 12:00:00 PM,"350 Winter Street NE, Suite 100",Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Financial Empowerment Advisory Team,,08/02/2022 02:00:00 PM,08/02/2022 03:30:00 PM,WebEx:  https://bit.ly/3PzHR9O; Password:  Savings,Salem,OR,,Yes,James Sinks,503-378-2565,James.Sinks@ost.state.or.us,,,,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,1-408-418-9388,2481 670 9665,,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,08/25/2022 01:00:00 PM,08/25/2022 04:00:00 PM,"Hybrid: Oregon State Treasury, 16290 SW Upper Boones Ferry Road, Webex Events:  https://bit.ly/3SPJIJV   Password:  OR529",Tigard,OR,,Yes,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,408-418-9388,2486 594 2324,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,08/30/2022 01:00:00 PM,08/30/2022 04:00:00 PM,"Hybrid:  Oregon State Treasury, 16290 SW Upper Boones Ferry Road, Webex Events:  https://bit.ly/3P8S8sx, Password:  ORSP",Tigard,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,1-408-418-9388,2481 216 6993,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,09/07/2022 09:00:00 AM,09/07/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd, Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regularly Scheduled Meeting,10/19/2022 10:00:00 AM,10/19/2022 12:00:00 PM,"350 Winter Street NE, Suite 100",Salem,OR,Agenda and meeting materials accessible on web page one week prior to meeting.,,Martha Kellams,5033786227,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE,+Salem,+OR+97301/@44.9410181,-123.0325433,17z/data=!3m1!4b1!4m5!3m4!1s0x54bfff118b7482eb:0x1508ee95827edc59!8m2!3d44.9410181!4d-123.0303546",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,https://www.oregon.gov/treasury/oregon-bonds/pages/private-activity-bond-committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund Board Meeting,,10/19/2022 10:00:00 AM,10/19/2022 12:00:00 PM,Microsoft Teams Meeting & Audio, Tigard,OR,,,Alli Gordon,503-431-7978,Alli.Gordon@ost.state.or.us,,,https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,(971) 279-6217,282 118 484# ,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,10/26/2022 09:00:00 AM,10/26/2022 01:00:00 PM,16290 SW Upper Boones Ferry Rd,Tigard,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Retirement Savings Board,,11/15/2022 01:00:00 PM,11/15/2022 04:00:00 PM,TBD,Tigard,OR,,Yes,Missy Simpson,503-373-1903,missy.simpson@ost.state.or.us,,,,Missy Simpson,503-373-1903,RetirementSavings@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",OR 529 Savings Board Meeting,,11/17/2022 01:00:00 PM,11/17/2022 04:00:00 PM,TBD,Tigard,OR,,Yes,Missy Simpson,5033731903,missy.simpson@ost.state.or.us,,,,Missy Simpson,5033731903,college.savings@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,12/07/2022 09:00:00 AM,12/07/2022 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,01/25/2023 09:00:00 AM,01/25/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,03/08/2023 09:00:00 AM,03/08/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,04/19/2023 09:00:00 AM,04/19/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,05/31/2023 09:00:00 AM,05/31/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,07/19/2023 09:00:00 AM,07/19/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,OIC Regular Meeting,09/06/2023 09:00:00 AM,09/06/2023 01:00:00 PM,16290 SW Upper Boones Ferry Road,Portland,OR,,,Aadrial Phillips,503-431-7956,aadrial.phillips@ost.state.or.us,,"https://www.google.com/maps/place/Oregon+State+Treasury/@45.4022289,-122.7544666,17z/data=!3m1!4b1!4m5!3m4!1s0x549572c33f67c577:0x25b9a158a656ce9a!8m2!3d45.4022289!4d-122.7522779",https://www.oregon.gov/treasury/news-data/pages/treasury-calendar.aspx,,,,,,,,,,,
