"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Transportation Department,Public Transportation Advisory Committee (PTAC),PTAC meetings are typically held the second Monday of every other month from 1:00 p.m. to 4:30 p.m.,01/13/2014 01:30:00 PM,01/13/2014 04:00:00 PM,"ODOT Region 2/District 3 facility, 885 Airport Rd. SE, Building X", Salem,OR,PTAC provides a forum for public and special-needs transportation providers within Oregon and provides input regarding significant transportation issues to the Oregon Transportation Commission (OTC) and the ODOT Rail and Public Transit Division (RPTD).,Yes,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,http://www.oregon.gov/odot/pt/stakeholders/ptac/maps/odot-facilities.pdf,,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,,,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,jenny.erickson@odot.state.or.us,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,,,
Transportation Department,CWACT,Cascades West,01/23/2014 05:00:00 PM,01/23/2014 07:00:00 PM,Benton County Office, Corvallis,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,Oregon Dealer Advisory Committee,Quarterly Meeting,04/24/2014 09:00:00 AM,04/24/2014 12:00:00 PM,DMV Headquarters Room 382, Salem,OR,,,Chuck,,charles.b.hoffman@odot.state.or.us,,,,,,,,,,,,charles.b.hoffman@odot.state.or.us,,,,,,
Transportation Department,Public Transportation Advisory Committee (PTAC),PTAC meetings are typically held the second Monday of every other month from 1:00 p.m. to 4:30 p.m.,03/10/2014 01:00:00 PM,03/10/2014 04:30:00 PM,"ODOT Region 2/District 3 facility, 885 Airport Rd. SE, Building X", Salem,OR,PTAC provides a forum for public and special-needs transportation providers within Oregon and provides input regarding significant transportation issues to the Oregon Transportation Commission (OTC) and the ODOT Rail and Public Transit Division (RPTD).,Yes,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,http://www.oregon.gov/odot/pt/stakeholders/ptac/maps/odot-facilities.pdf,,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,,,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,jenny.erickson@odot.state.or.us,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,,,
Transportation Department,COACT,Central Oregon Area Commission on Transportation,03/13/2014 03:00:00 PM,03/13/2014 05:00:00 PM,716 SW Evergreen Avenue, Redmond,OR,Meeting held at the Redmond City Hall Conference Room,Yes,Gary Farnsworth,,Gary.C.Farnsworth@odot.state.or.us,,,,,,,,,,,http://coic2.org/community-development/central-oregon-area-commission-on-transportation/,katie.m.parlette@odot.state.or.us,,,,,,
Transportation Department,CWACT,Cascades West,02/28/2014 05:00:00 PM,02/28/2014 07:00:00 PM,Benton County Office, Corvallis,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,Public Transportation Advisory Committee (PTAC),PTAC meetings are typically held the second Monday of every other month from 1:00 p.m. to 4:30 p.m.,05/12/2014 01:00:00 PM,05/12/2014 04:30:00 PM,"ODOT Region 2/District 3 facility, 885 Airport Rd. SE, Building X", Salem,OR,PTAC provides a forum for public and special-needs transportation providers within Oregon and provides input regarding significant transportation issues to the Oregon Transportation Commission (OTC) and the ODOT Rail and Public Transit Division (RPTD).,Yes,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,http://www.oregon.gov/odot/pt/stakeholders/ptac/maps/odot-facilities.pdf,,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,,,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,jenny.erickson@odot.state.or.us,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,,,
Transportation Department,COACT,Central Oregon Area Commission on Transportation,01/09/2014 03:00:00 PM,01/09/2014 05:00:00 PM,243 E. Antler Avenue, Redmond,OR,,,Gary Farnsowrth,,Gary.C.Farnsworth@odot.state.or.us,,,,,,,,,,,http://coic2.org/community-development/central-oregon-area-commission-on-transportation/,katie.m.parlette@odot.state.or.us,,,,,,
Transportation Department,Oregon Traffic Control Devices Committee,Bi-monthly meeting,05/16/2014 09:00:00 AM,05/16/2014 12:00:00 PM,"Marion County Public Works, 5155 Silverton Road NE", Salem,OR,"Pooled Fund Study Update; The Next MUTCD Part 4 Signal Section; Ballbanking Spreadsheet Update; Bicycle and Pedestrian Safety Implementation Plan Update.  This May meeting is in conjunction with ITE and they will have their meeting in the afternoon, following the OTCDC meeting.",Yes,Kathleen McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,http://www.oregon.gov/ODOT/HWY/TRAFFIC-ROADWAY/Pages/traffic_control_devices_committee.aspx,,,Kathleen McConnell,503-986-3609,kathleen.e.mcconnell@odot.state.or.us,,,,,,kathleen.e.mcconnell@odot.state.or.us,,,http://www.oregon.gov/ODOT/HWY/TRAFFIC-ROADWAY/Pages/traffic_control_devices_committee.aspx,,,
Transportation Department,"Public Transportation Advisory Committee (PTAC), ConnectOregon V Applications",Special meeting to review and rank applications for ConnectOregon V,02/10/2014 09:00:00 AM,02/10/2014 05:00:00 PM,"ODOT Region 2/District 3 facility, 885 Airport Rd. SE, Building X", Salem,OR,"<em>Connect</em>Oregon is a lottery bond based initiative to invest in air, rail, marine, transit, and bicycle/pedestrian infrastructure to ensure Oregon’s transportation system is strong, diverse, and efficient. Complete information regarding transit-specific applications is available at http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx or by calling Casandra Mance at 503-986-3669.

Complete information regarding other <em>Connect</em>Oregon projects is available at http://www.oregon.gov/ODOT/TD/TP/Pages/connector.aspx or by calling Chris Cummings at 503-986-3703.",Yes,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,http://www.oregon.gov/odot/pt/stakeholders/ptac/maps/odot-facilities.pdf,,Casandra Mance,503-986-3669,Casandra.Mance@odot.state.or.us,,,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,jenny.erickson@odot.state.or.us,,,http://www.oregon.gov/ODOT/PT/Pages/stakeholders/ptac.aspx,,,
Transportation Department,Lane Area Commission on Transportation,LaneACT,01/08/2014 05:30:00 PM,01/08/2014 07:30:00 PM,"ODOT Area 5, 644 A Street", Springfield,OR,,yes,Mary,,mmcgowan@lcog.org,http://www.oregon.gov/ODOT/COMM/pages/act_lanecounty.aspx,,,,,,,,,,http://www.oregon.gov/ODOT/COMM/pages/act_lanecounty.aspx,kevin.r.beckstrom@odot.state.or.us,,,http://www.oregon.gov/ODOT/COMM/pages/act_lanecounty.aspx,,,
Transportation Department,CAMPO,Corvallis Planning Mtg,03/12/2014 05:00:00 PM,03/28/2014 07:00:00 PM,Benton County Office, Corvallis,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,AAMPO,Albany Planning Mtg,03/26/2014 02:00:00 PM,03/26/2014 05:00:00 PM,COG Office, Albany,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,AAMPO,Albany Planning,02/26/2014 02:00:00 PM,02/26/2014 05:00:00 PM,COG Office, Albany,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,CAMPO,Corvallis Planning,02/12/2014 05:00:00 PM,02/12/2014 07:00:00 PM,Benton County Office, Corvallis,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
Transportation Department,SCOACT,South Central Oregon ACT Executive Board Meeting,01/10/2014 10:00:00 AM,01/10/2014 12:00:00 PM,61100 Hwy 140 E, Klamath Falls,OR,Meeting will be held at the Forest Service Conference Room in Bly,,Butch Hansen,,Norman.C.Hansen@odot.state.or.us,,,,,,,,,,,,katie.m.parlette@odot.state.or.us,,,,,,
Transportation Department,Motor Carrier Transportation Advisory Committee Meeting,Panel of State Government and industry representatives,05/08/2014 08:30:00 AM,05/08/2014 11:30:00 AM,"Natural Resource Center, 3415 Commercial St. SE", Salem,OR,,,Tara Caton,,tara.l.caton@odot.state.or.us,,,,,,,,,,,,gene.newton@state.or.us,,,,,,
Transportation Department,CAMPO & AAMPO,Joint Metro Planning Mtg,02/11/2014 01:30:00 PM,02/11/2014 03:30:00 PM,TBD, Albany,OR,,,Kassy Bricco,,kassy.m.bricco@odot.state.or.us,,,,,,,,,,,,kassy.m.bricco@odot.state.or.us,,,,,,
"Transportation Safety Committee, Oregon",Oregon Transportation Safety Committee Meeting,"ORS 802.300: (1) The Transportation Safety Committee is created within the Department of Transportation to advise the department and the Oregon Transportation Commission concerning the functions described under ORS 802.310 and to perform any other functions related to transportation safety that the commission delegates. The committee established under this section shall consist of five members appointed by the Governor on the recommendation of the commission. The term of office of each member is four years. Before the expiration of the term of a member, the Governor shall appoint a successor. A member is eligible for reappointment. In case of a vacancy for any cause, the Governor shall appoint a person to fill the office for the unexpired term.",03/11/2014 09:30:00 AM,03/11/2014 03:00:00 PM,4040 Fairview Industrial Drive SE, Salem,OR,"Monthly meeting. Agenda items include reports from the members, the Transportation Safety Division Administrator, the OLCC and several liaisons. There will also be a discusson of the Transportation Safety Action Plan v.4.",,Rachelle Nelson,,rachelle.l.nelson@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,,,,
"Transportation Safety Committee, Oregon",Oregon Transportation Safety Committee Meeting,"ORS 802.300: (1) The Transportation Safety Committee is created within the Department of Transportation to advise the department and the Oregon Transportation Commission concerning the functions described under ORS 802.310 and to perform any other functions related to transportation safety that the commission delegates. The committee established under this section shall consist of five members appointed by the Governor on the recommendation of the commission. The term of office of each member is four years. Before the expiration of the term of a member, the Governor shall appoint a successor. A member is eligible for reappointment. In case of a vacancy for any cause, the Governor shall appoint a person to fill the office for the unexpired term.",05/13/2014 09:30:00 AM,05/13/2014 03:00:00 PM,4040 Fairview Industrial Drive SE, Salem,OR,"Monthly meeting. Agenda items include reports from the members, the Transportation Safety Division Administrator and several liaisons. Further, the Committee will receive an update on the Transportation Safety Action Plan v4; an update on the Bike/Ped Fix It Program; will be asked to approve the 2014 Oregon Traffic Safety Performance Plan, and will hear reports from staff who have performed an assessment in other states.",,Rachelle Nelson,,rachelle.l.nelson@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,,,,
"Transportation Safety Committee, Oregon",Oregon Transportation Safety Committee Meeting,"ORS 802.300: (1) The Transportation Safety Committee is created within the Department of Transportation to advise the department and the Oregon Transportation Commission concerning the functions described under ORS 802.310 and to perform any other functions related to transportation safety that the commission delegates. The committee established under this section shall consist of five members appointed by the Governor on the recommendation of the commission. The term of office of each member is four years. Before the expiration of the term of a member, the Governor shall appoint a successor. A member is eligible for reappointment. In case of a vacancy for any cause, the Governor shall appoint a person to fill the office for the unexpired term.",04/08/2014 09:30:00 AM,04/08/2014 03:00:00 PM,4040 Fairview Industrial Drive SE, Salem,OR,"Monthly meeting. Agenda items include reports from the members, the Transportation Safety Division Administrator and several liaisons. There will also be a discusson of the Transportation Safety Action Plan v.4, the draft ignition interlock device rules and all roads transportation safety.",,Rachelle Nelson,,rachelle.l.nelson@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,,,,
Travel Information Council,Quarterly Meeting,Quarterly Council Meeting,01/08/2014 09:00:00 AM,01/08/2014 12:00:00 PM,"1500 Liberty St. SE, Suite 150", Salem,OR,,Yes,Jenn Smith,,jenns@oregonte.com,,,,,,,,,,,,jenns@oregonte.com,https://data.oregon.gov/views/dvfy-gbe4/files/j4Rbp85RSJxHel5y_eEVPgzc0eYl_qTXioA3oHn47Ps?filename=application%2Fpdf%3B+charset%3Dbinary,,http://ortravelexperience.com/wp-content/uploads/2011/11/January-8-2014-Minutes.pdf,,,
Travel Information Council,Special Telephonic Meeting,,02/21/2014 03:00:00 PM,02/21/2014 03:15:00 PM,Telephonic, Salem,OR,,,Jenn Smith,,jenns@oregonte.com,,,,,,,,,,,,,,,http://ortravelexperience.com/wp-content/uploads/2011/11/February-21-2014-Minutes.pdf,,,
Travel Information Council,Special Telephonic Meeting,,02/11/2014 12:00:00 PM,02/11/2014 12:30:00 PM,Telephonic, Salem,OR,,,Jenn Smith,,jenns@oregonte.com,,,,,,,,,,,,,,,http://ortravelexperience.com/wp-content/uploads/2011/11/February-11-2014-Minutes.pdf,,,
Travel Information Council,Quarterly Council Meeting,,05/20/2014 08:00:00 AM,05/20/2014 04:00:00 PM,Inn at the Commons, Medford,OR,,,Jenn Smith,,jenns@oregonte.com,,,,,,,,,,,,,,,http://ortravelexperience.com/wp-content/uploads/2011/11/May-20-2014-Minutes.pdf,,,
Travel Information Council,Telephonic Meeting,"Meeting to address contracts, etc.",06/27/2014 10:00:00 AM,06/27/2014 12:00:00 PM,Telephonic, Salem,OR,,Yes,Jenn Smith,5033730155,jenns@oregonte.com,,,,,,,,,888-273-3658,394544,,jenns@oregonte.com,,,http://ortravelexperience.com/wp-content/uploads/2011/11/June-27-2014-Minutes.pdf,,,
"Trawl Commission, Oregon",Regular Meeting,Quarterly business meeting,02/20/2014 09:00:00 AM,02/20/2014 04:00:00 PM,Charleston Marina RV Park,Charleston,OR,This is a regular business meeting. ,yes,Kathy Lindley Hall,541-469-7830,kathy@ortrawl.org,,,,,,,,,,,,kathy@ortrawl.org,,,,,,
"Trawl Commission, Oregon",Special Meeting via Conference Call,special meeting,01/10/2014 10:00:00 AM,01/10/2014 12:00:00 AM,Conference Call, Brookings,OR,Special meeting to discuss MSC shrimp audit and OTC 50th Anniversary Celebration ,,Kathy Lindley Hall,541-469-7830,kathy@ortrawl.org,,,,,,,,,,,,kathy@ortrawl.org,,,,,,
"Trawl Commission, Oregon",Budget Committee Meeting,Budget Committee Meeting,04/18/2014 10:00:00 AM,04/18/2014 11:00:00 AM,telephone conference - call 541-469-7830 for numbers, Brookings,OR,establish a proposed budget for FY 2014-2015 ,yes,Kathy Lindley Hall,541-469-7830,kathy@ortrawl.org,,,,,,,,,,,,kathy@ortrawl.org,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,01/29/2014 09:00:00 AM,01/29/2014 12:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,"https://maps.google.com/maps?q=11410+Southwest+68th+Parkway,+Tigard,+OR+97223&hl=en&oq=11410+SW+68th+Parkway,+Tigard,+OR+97223&hnear=11410+SW+68th+Pkwy,+Tigard,+Oregon+97223&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx#OICMin,martha.kellams@ost.state.or.us,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,01/06/2014 10:00:00 AM,01/06/2014 12:00:00 PM,"350 Winter St. NE, Suite 100", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,martha.kellams@ost.state.or.us,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,
"Treasurer, Oregon State",Municipal Debt Advisory Committee,Special Meeting,04/28/2014 01:00:00 PM,04/28/2014 02:00:00 PM,Teleconference (details below), Salem,OR,"Agenda is accessible on OST web site prior to the meeting. Interested parties may participate
via conference call using details below: USA Toll-Free: 888-636-3807 PARTICIPANT CODE:
662435",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,888-636-3807,662435,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,martha.kellams@ost.state.or.us,,,,,,
"Treasurer, Oregon State",Oregon 529 College Savings Board Meeting,Quarterly Meeting,05/15/2014 01:00:00 PM,05/15/2014 03:30:00 PM,"PERS Headquarters Boardroom, 11410 SW 68th Parkway, Tigard, OR", Salem,OR,,yes,SSwetland,,stephanie.swetland@state.or.us,,,,,,,,,,,,stephanie.swetland@state.or.us,,,http://www.oregon529network.com/treasury/Oregon529Network/Board/Pages/The%20Board.aspx,,,
"Treasurer, Oregon State",Municipal Debt Advisory Committee,Special Meeting,02/07/2014 03:00:00 PM,02/07/2014 04:00:00 PM,Teleconference (details below), Salem,OR,"Agenda is accessible on OST web site prior to the meeting.
Interested parties may participate via conference call using details below:
USA Toll-Free:  888-636-3807
PARTICIPANT CODE: 662435
 
",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,888-636-3807,662435,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,martha.kellams@ost.state.or.us,,,,,,
