"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",Metrics and Scoring Committee,,06/15/2018 09:00:00 AM,06/15/2018 01:00:00 PM,"Clackamas Community College, Wilsonville Training Center (29353 SW Town Center Loop E, Wilsonville, OR) Room #211", Wilsonville,OR,,Yes,Heather Johnson,,heather.n.johnson@dhsoha.state.or.us,,,,,,,true,https://attendee.gotowebinar.com/rt/7438627555801803523,1-888-204-5984,1277166,,,,,https://www.oregon.gov/oha/HPA/ANALYTICS/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",Oregon Health Policy Board,Oregon’s 1115 Waiver discussion; public input opportunity on Oregon’s waiver renewal,05/03/2016 08:30:00 AM,05/03/2016 11:45:00 AM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"When: Tuesday, May 3, 8:30-11:45 a.m.

Where: OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4. The meeting also will be available via live web stream. A link to the live-stream and a recording of the meeting will be posted on the board’s meeting page at www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx. Members of the public also can call in to listen by dialing 1-888-808-6929, participant code 915042#.

Agenda: Director’s report; behavioral health town halls update; Workforce Committee Liaison update; Oregon’s 1115 Waiver discussion; public input opportunity on Oregon’s waiver renewal; OHPB priorities discussion; public testimony.

For more information on the meeting, visit the board’s meeting page at www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx.

More information and documents about Oregon’s Waiver renewal process are available on the OHPB website at www.oregon.gov/oha/OHPB/Pages/health-reform/cms-waiver.aspx.

The draft waiver renewal application for public comment will be posted Monday, May 2. 

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #

",Yes,Jeff Scroggin,541-999-6983,jeffrey.scroggin@state.or.us,,,,,,,true,https://echo360ess.ohsu.edu:8443/ess/portal/section/b797fe67-ce31-4277-b211-8612761c05ce,1-888-808-6929,915042#,"http://www.oregon.gov/oha/OHPB/2013MeetingMaterials/May%203,%202016%20Meeting%20Agenda.pdf",,,,http://www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx,,,
"Health Authority, Oregon",CCO Metrics and Scoring Committee,,09/21/2018 09:00:00 AM,09/21/2018 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 210, 29353 SW Town Center Loop E", Woodburn,OR,"Agenda: Welcome, consent agenda, and updates; 2018-19 committee chair and vice-chair decisions; public testimony 9:25-9:35 a.m.; finalize 2019 benchmarks and improvement target floors; break; continue finalizing 2019 benchmarks and improvement target floors; health aspects of kindergarten readiness measure development update; adjourn.",Yes,Pete Edlund,503-559-2216,peter.m.edlund@dhsoha.state.or.us,,,,,,,true,https://register.gotowebinar.com/rt/7438627555801803523,888-204-5984,1277166,https://www.oregon.gov/oha/HPA/ANALYTICS/MetricsScoringMeetingDocuments/2018-09-MS-Agenda-Final.pdf,,,,https://www.oregon.gov/oha/HPA/ANALYTICS/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",Oregon Health Policy Board to meet November 1 in Portland at OHSU,"Includes discussion and updates about public health modernization, safer air Oregon and high cost drugs, the action plan for health and the 2016 OHPB CCO listening sessions.",11/01/2016 08:30:00 AM,11/01/2016 12:30:00 PM,"OHSU Center for Health & Healing, 3303 SW Bond Ave., third floor, room 4", Portland,OR,,Listen only.,Jeff Scroggin,541-999-6983,jeff.scroggin@state.or.us,,,,,,,,http://www.oregon.gov/oha/OHPB/Pages/2016-OHPB-Meetings.aspx,,"1-888-808-6929, participant code 915042#",,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Newborn hearing screening,"Newborn hearing screening, diagnosis and early intervention",12/05/2017 11:00:00 AM,12/05/2017 11:00:00 AM,"Portland State Office Building, 800 NE Oregon St. Room 1E", Portland,OR,"To take public comment on proposed amendments to OAR 333-020 relating to newborn hearing screening, diagnosis and intervention (HB 2754)",Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/HEALTHYPEOPLEFAMILIES/BABIES/HEALTHSCREENING/HEARINGSCREENING/Pages/meetings.aspx (http://www.oregon.gov/oha/PH/HEALTHYPEOPLEFAMILIES/BABIES/HEALTHSCREENING/HEARINGSCREENING/Pages/meetings.aspx%20),,,
"Health Authority, Oregon",Oregon State Hospital Advisory Board,,03/17/2016 01:00:00 PM,03/17/2016 05:00:00 PM,"Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE", Salem,OR,"What: Public meeting of the Oregon State Hospital Advisory Board

When: 1-5 p.m., Thursday, March 17

Where: Callan Conference Room, Kirkbride Building, third floor, Oregon State Hospital, 2600 Center Street NE. The public also can attend via toll-free conference line at 877-848-7030, participant code 297588.

Details: The Oregon State Hospital Advisory Board advises the superintendent, agency director and legislators on issues related to the safety, security and care of patients. Members include consumers, providers, advocates, legislators, community members, consumer families and OSH union members. 

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

For more information, see the board’s website at http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx. 

# # #
",,Jacee Vangestel,503-945-2852,jacee.m.vangestel@state.or.us,,,,,,,,,1-877-848-7030,297588#,,,,,http://www.oregon.gov/oha/osh/Pages/advisory-board.aspx,,,
"Health Authority, Oregon",State Trauma Advisory Board,,10/12/2018 01:00:00 PM,10/12/2018 04:30:00 PM,"PSOB, 800 NE Oregon Street, Room 1D", Portland,OR,,Yes,Stella Rausch-Scott,971-673-1322,stella.m.rausch-scott@state.or.us,,,,,,,true,,1-877-336-1831,640551,http://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/stab.aspx,,,,http://www.oregon.gov/oha/PH/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/stab.aspx,,,
"Health Authority, Oregon",Health Care Workforce Committee ,,03/07/2018 09:30:00 AM,03/07/2018 12:45:00 PM,"Clackamas Community College Wilsonville Training Center, Room 111/112 29353 SW Town Center Loop E", Wilsonville,OR,"What: A public meeting of the Health Care Workforce Committee. 

When: Wednesday, March 7th, 9:30 a.m. - 12:45p.m. Public testimony will be heard at 12:30 p.m. -12:45 p.m.

Where: Clackamas Community College Wilsonville Training Center, Room 111/112 29353 SW Town Center Loop E, Wilsonville

Attendees can also follow the presentation by webinar and listen to discussion by phone. Register for the webinar at https://attendee.gotowebinar.com/register/2267358289491903235. Conference line: 1-877-411-9748, access code 730407. Phone will be muted during public testimony.

Agenda: Convene HCWF Committee, Introductions Welcome; Approval of January Meeting Summary; OHA/OHPB Updates; Graduate Medical Education Update; Health Care Workforce Reporting Program; HB3261 Update; Behavioral Health Update; Bylaws Discussion; Public Comment

For more information, please visit the committee’s website at http://www.oregon.gov/oha/HPA/HP-HCW/Pages/Meetings.aspx
",Yes,Melisa Otrugman ,503-689-5238,melisa.z.otrugman@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/2267358289491903235,877-411-9748,730407,,,,,,,,
"Health Authority, Oregon",Health Information Technology Oversight Council,,08/02/2018 12:30:00 PM,08/02/2018 03:45:00 PM,"421 SW Oak St.,  Suite 775 ", Portland,OR,"The Council is guided by Oregon’s Strategic Plan for HIT and HIE (2017-2020), released in October 2017. This plan outlines three goals to achieve HIT-optimized health care in Oregon. These goals will inform the policy recommendations made by the council and its committees and work groups. The Council plays a key role in defining the strategic direction and priority of HIT efforts in Oregon including services offered by the Oregon Health Information Technology Program. The Council is responsible for reporting on the progress of these and other Health IT efforts in the state to the Policy Board.",Yes,Sean Carey ,,Sean.M.Carey@state.or.us,,,,,,,true,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HITOC-Meetings.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HITOC-Meetings.aspx,,,,http://www.oregon.gov/oha/HPA/OHIT-HITOC/Pages/HITOC-Meetings.aspx,,,
"Health Authority, Oregon",Rules Advisory Committee HB 3261,Rules Advisory Committee HB 3261,09/27/2017 02:00:00 PM,09/27/2017 04:00:00 PM,"Mary Room, Portland OHA",Portland,OR,Continue rule discussions for new rule as a result of HB 3261,Yes,Zarie Haverkate,503-931-6420,zarie.haverkate@dhsoha.state.or.us,,,,,,,,,877-411-9748,730407,,,,,,,,
"Health Authority, Oregon",Administrative Rule Hearing ,Proposed rule hearing for newborn screening program ,01/17/2018 11:30:00 AM,01/17/2018 11:30:00 AM,Portland State Office Building; 800 NE Oregon St. Room 1C, Portland,OR,To take public testimony on proposed rule changes to OAR 333-024 pertaining to newborn screening.,Yes,Brittany Hall,503-449-9808,publichealth.rules@state.or.us,,,,,,,,,,,,,,,www.bitly.com/osphl-news (http://www.bitly.com/osphl-news),,,
"Health Authority, Oregon",Oregon Medicaid Advisory Committee to meet in Salem May 25,,05/25/2016 09:30:00 AM,05/25/2016 12:30:00 PM,"Oregon State Library, Room 102/103", Salem,OR,"Details: Oregon Health Authority staff will present an update on Oregon’s 1115 Waiver renewal including a brief presentation on the proposed Coordinated Health Partnership concept. The committee will hear formal public comments after the waiver presentation. 

Also at the meeting Bruce Austin, MD, OHA’s dental director, will discuss OHA’s Oral Health Strategic Plan. The Oregon Health Authority has charged the Medicaid Advisory Committee with developing a framework for defining and measuring oral health access for Oregon Health Plan members.

For more information on the 1115 Waiver renewal, see the draft renewal application at https://www.oregon.gov/oha/OHPB/Documents/Oregon%27s%20Draft%20Waiver%20Application.pdf . For more on the Coordinated Health Partnership concept, see pages 23-32 in the application.
","OHA is accepting public comment on the draft waiver through June 1. Comments may be submitted to Janna.Starr@state.or.us, or through an online survey at https://www.surveymonkey.com/r/QP7W23N. ",Alissa Robbins,503-490-6590,Alissa.ROBBINS@dhsoha.state.or.us,,,,Oliver Droppers,503-507-2990,,true,https://attendee.gotowebinar.com/register/5672779983090523140,888-398-2342,3732275,,,,,,,,
"Health Authority, Oregon",Metrics and Scoring Committee,,12/21/2018 09:00:00 AM,12/21/2018 12:00:00 PM,"Clackamas Community College, Wilsonville Training Center (29353 SW Town Center Loop E, Wilsonville, OR) Room #210", Wilsonville,OR,,Yes,Heather Johnson,,heather.n.johnson@dhsoha.state.or.us,,,,,,,true,https://attendee.gotowebinar.com/rt/7438627555801803523%20,1-888-204-5984,1277166,,,,,https://www.oregon.gov/oha/HPA/ANALYTICS/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",Primary Care Payment Reform Collaborative Meeting,,04/19/2018 09:00:00 AM,04/19/2018 12:00:00 PM,"Health Share of Oregon Conference Room, 2121 SW Broadway #200", Portland,OR,,Yes,Tom Cogswell,,thomas.cogswell@state.or.us,,,,,,,,,877-336-1829,3100151,,,,,http://www.oregon.gov/oha/HPA/CSI-TC/Pages/SB231-Primary-Care-Payment-Reform-Collaborative.aspx,,,
"Health Authority, Oregon",Task Force on School Nursing,Explore and begin analyzing ideas to fund school nursing in Oregon,06/03/2016 12:30:00 PM,06/03/2016 03:30:00 PM,"Public Service Building, Basement Room A, 255 Capitol St. NE", Salem,OR,"What: The monthly public meeting of the Task Force on School Nursing

Agenda: Explore and begin analyzing ideas to fund school nursing in Oregon

When: Friday, June 3, 12:30-3:30 p.m. The meeting is open to the public.

Where: Public Service Building, Basement Room A, 255 Capitol St., Salem

Details: The Task Force on School Nursing is a Governor-appointed task force legislatively mandated by SB 698 (2015). The task force is charged with:
-- Examining health care funding sources to support school health services.
-- Recommending sustainable funding sources for school health services.
-- Recommending standards of school nursing practices.
-- Recommending ways to create a coordinated school health services model that directs an appropriate level of funding to school nursing and school-based health centers.

For any questions related to the Task Force on School Nursing, contact Jamie Smith at 971-673-0724 or jamie.leon.smith@state.or.us.

# # #
",Yes,Jamie Smith,971-673-0724,jamie.leon.smith@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",CCO Pharmacy Directors Meeting,,03/28/2019 09:00:00 AM,03/28/2019 11:30:00 AM,"DXC Auditorium, 4070 27th Ct SE", Salem,OR,,Yes,Jonnaliz Corbett,,jonnaliz.r.corbett@state.or.us,,,,,,,,,,,https://www.oregon.gov/OHA/HSD/OHP/Pages/CCO-Pharmacy-Directors.aspx,,,,https://www.oregon.gov/OHA/HSD/OHP/Pages/CCO-Pharmacy-Directors.aspx,,,
"Health Authority, Oregon",Tobacco Reduction Advisory Committee (TRAC),,09/20/2017 02:00:00 PM,09/20/2017 04:00:00 PM,Webinar,Webinar,OR,"What: A special public meeting of the Tobacco Reduction Advisory Committee 

When: Wednesday, Sept. 20, 2-4 p.m. 

Where: Webinar only. Join the meeting from a computer, tablet or smartphone at https://global.gotomeeting.com/join/562669237, or via conference call at 877-336-1831, participant code 309902. You must join the conference call in order to hear the webinar.

Who: The Tobacco Reduction Advisory Committee is appointed by the Governor and comprising members of private organizations and state agencies dedicated to the reduction of the harmful impact of Oregonians’ tobacco use.   

Details: Oregon Health Authority Public Health Division staff members will present information shared at the July TRAC meeting to update TRAC members who were unable to attend that meeting. The next regular TRAC meeting is scheduled for Sept. 22. 

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•             Sign language and spoken language interpreters
•             Written materials in other languages
•             Braille
•             Large print
•             Audio and other formats
If you need help or have questions, please contact Jonathan Modie at 971-246-9139, 711 TTY at least 48 hours before the meeting.
",,Jonathan Modie,971-246-9139,phd.communications@state.or.us,,,,,,,,https://global.gotomeeting.com/join/562669237,877-336-1831,309902,,,,,,,,
