"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
Public Utility Commission,CANCELED  Special Public Meeting UM 2032 Staff Investigation into Treatment of Network Upgrade Costs for QFS Hearing,,03/11/2021 09:30:00 AM,03/11/2021 12:00:00 PM,TBD,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2051 Oral Arguments Hearing,,07/23/2020 01:30:00 PM,07/23/2020 03:30:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2011 General Capacity Investigation,,07/09/2020 10:00:00 AM,07/09/2020 12:00:00 PM,Webinar,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting  UE 370 PGE Renewable Resources Oral Arguments Hearing ,,08/17/2020 09:30:00 AM,08/17/2020 12:00:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,09/08/2020 09:30:00 AM,09/08/2020 12:00:00 PM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUS Fund Advisory Board Meeting,,08/05/2020 10:00:00 AM,08/05/2020 12:00:00 PM,Teleconference,Salem,OR,,,Roger White,503-508-6371,roger.white@state.or.us,,,,,,,,1-866-434-5269,7102081#,,,,,
Public Utility Commission,Special Public Meeting UM 2024 Commission Workshop,,08/20/2020 09:00:00 AM,08/20/2020 11:30:00 AM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 1953 PGE Green Tariff Hearing,,10/08/2020 09:30:00 AM,10/08/2020 03:30:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2005 Distribution System Planning Investigation,,08/25/2020 02:00:00 PM,08/25/2020 03:00:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OTAP Advisory Committee Meeting,,07/30/2020 01:00:00 PM,07/30/2020 03:00:00 PM,Teleconference,Salem,OR,,,Kevin Roebke,503-378-6211,kevin.roebke@state.or.us,,,,,,,,1-503-446-4951,748 401 458# ,,,,,
Public Utility Commission,Special Public Meeting UM 2024 Commission Workshop,,08/20/2020 01:00:00 PM,08/20/2020 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 76 Cascade 2020 IRP,,08/27/2020 01:30:00 PM,08/27/2020 03:30:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting COVID-19 Commission Workshop,,09/08/2020 01:30:00 PM,09/08/2020 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2059 PAC Request for Proposal,,09/22/2020 01:30:00 PM,09/22/2020 03:30:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting 2020 Purchased Gas Adjustment,,10/15/2020 09:30:00 AM,10/15/2020 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2059 PAC RFP,,12/17/2020 09:30:00 AM,12/17/2020 11:30:00 AM,"201 High Street SE, Hearing Room",Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUS FUND ADVISORY BOARD MEETING,,11/03/2021 10:00:00 AM,11/03/2021 11:45:00 AM,Microsoft Teams, Salem,OR,"
",,Roger White,971-315-5108,roger.white@puc.oregon.gov,,,,,,,,1 503-446-4951,238871731#v,,,,,
Public Utility Commission,Special Public Meeting AR 629 Rulemaking Hearing,,10/06/2020 01:30:00 PM,10/06/2020 03:30:00 PM,Teleconference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UE 219 PacifiCorp KRRC Presentation,,09/08/2020 10:00:00 AM,09/08/2020 12:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Adoption of Work plans related to the Governor's Executive Order 20-04 on Climate Change,,11/19/2020 09:30:00 AM,11/19/2020 12:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,5033730885,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,01/11/2022 09:30:00 AM,01/11/2022 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 77 PAC 2021 IRP Commission Workshop 1,,01/13/2022 09:30:00 AM,01/13/2022 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,OUS FUND ADVISORY BOARD MEETING,,11/04/2020 10:00:00 AM,11/04/2020 11:30:00 AM,Teleconference,Salem,OR,,,Roger White,971-375-5708,roger.white@state.or.us,,,,,,,,1-866-434-5269,7102081#,,,,,
Public Utility Commission,Public Meeting,,01/25/2022 09:30:00 AM,01/25/2022 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,02/08/2022 09:30:00 AM,02/08/2022 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Lumen/CenturyLink McKenzie Bridge Restoration Update,,10/28/2020 10:00:00 AM,10/28/2020 11:00:00 AM,Webinar,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,02/22/2022 01:30:00 PM,02/22/2022 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,05/05/2022 09:30:00 AM,05/05/2022 11:45:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2125 Daireed Solar v. PAC  Oral Arguments Hearing,,02/04/2021 01:30:00 PM,02/04/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,03/09/2021 09:30:00 AM,03/09/2021 12:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,03/23/2021 09:30:00 AM,03/23/2021 12:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting AR 635 and AR 640 Rulemaking,,12/22/2020 01:00:00 PM,12/22/2020 02:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UE 299 PacifiCorp Request for a General Rate Revision Public Comment Hearing,,05/24/2022 06:00:00 PM,05/24/2022 07:00:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2059 PacifiCorp Acknowledgment,,10/12/2021 09:30:00 AM,10/12/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,UM 2152 Evidentiary Hearing,,10/11/2021 01:30:00 PM,10/11/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 75 Avista IRP Acknowledgement Decision,,10/14/2021 01:30:00 PM,10/14/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 77 PAC 2021 IRP Commission Workshop 2,,02/24/2022 01:30:00 PM,02/24/2022 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 70 PacifiCorp 2019 IRP Commission Workshop,,02/11/2021 01:30:00 PM,02/11/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Utility Report to PUC – February Ice Storms,,03/30/2021 01:30:00 PM,03/30/2021 04:00:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting AR 631 Rulemaking Procedures for Qualifying Facilities Standard Contracts,,05/25/2022 01:30:00 PM,05/25/2022 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,07/26/2022 09:30:00 AM,07/26/2022 11:30:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2114 COVID-19 Investigation Staff Update,,11/17/2021 09:30:00 AM,11/17/2021 12:00:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting - Executive Session Wildfire Curtailment,Legal Advice related to ORS 757.710 ,02/03/2021 11:00:00 AM,02/03/2021 12:00:00 PM,Teleconference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,04/06/2021 09:30:00 AM,04/06/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,04/20/2021 09:30:00 AM,04/20/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 76 Cascade Natural Gas IRP,,04/27/2021 01:30:00 PM,04/27/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,05/04/2021 09:30:00 AM,05/04/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,05/18/2021 09:30:00 AM,05/18/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,06/01/2021 09:30:00 AM,06/01/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,06/15/2021 09:30:00 AM,06/15/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Public Meeting,,06/29/2021 09:30:00 AM,06/29/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 74 Idaho Power IRP Engagement,,04/06/2021 01:30:00 PM,04/06/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OUS FUND ADVISORY BOARD MEETING,Special Meeting,08/11/2021 10:00:00 AM,08/11/2021 12:00:00 PM,Microsoft Teams,Salem,OR,,,Roger White,971-375-5180,roger.white@puc.oregon.gov,,,,,,,,1 503-446-4951 ,974483933#,,,,,
Public Utility Commission,Special Public Meeting UM 2059 PAC RFP Commission Workshop,,08/05/2021 09:30:00 AM,08/05/2021 12:00:00 PM,Zoom,Salem ,OR,,,Candice Menza,971-375-5093,candice.menza@puc.oregon.gov,,,,,,,,1 971 247 1195 US ,Meeting ID: 838 2071 7171 Passcode:  8292003853,,,,,
Public Utility Commission,Special Public Meeting Executive Session  UI 451 NWN AI Agreement with Lexington Renewables,"Special Public Meeting Executive Session  UI 451 NWN AI Agreement with Lexington Renewables The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",08/31/2021 01:30:00 PM,08/31/2021 02:30:00 PM,Microsoft Teams,Salem,OR,"
",,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2166 Application for Approval of PGE's 2021 All-Source Request for Proposal,,12/02/2021 01:30:00 PM,12/02/2021 04:30:00 PM,Zoom ,Salem,OR,,,Candice Menza,971-375-5093,candice.menza@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,OUS FUND ADVISORY BOARD MEETING,,02/03/2021 10:00:00 AM,02/03/2021 11:00:00 AM,Teleconference,Salem,OR,,,Roger White,971-375-5108,roger.white@state.or.us,,,,,,,,1-866-434-5269,7102081#,,,,,
Public Utility Commission,Special Public Meeting Executive Session  AR 622 Small Scale Renewable Energy Projects Rulemaking.,"The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f) and 192.660(2)(h). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",12/08/2021 11:00:00 AM,12/08/2021 12:00:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,OTAP Advisory Committee Meeting,,01/28/2021 01:00:00 PM,01/28/2021 03:00:00 PM,Video Conference,Salem,OR,,,Kevin Roebke,971-240-3061,kevin.roebke@state.or.us,,,,,,,true,1-971-247-1195,Meeting ID: 837 5771 7451 Passcode: 4220629498 ,,,,,
Public Utility Commission,Public Meeting,,07/27/2021 09:30:00 AM,07/27/2021 09:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED  Special Public Meeting - Executive Session,"The Executive Session, scheduled for February 18, 2021 to address the Department of Justice’s role and representation in litigation relating to 2020 wildfires, is cancelled due to the on-going winter storm restoration efforts and absence of a time sensitive need for the briefing.  ",02/18/2021 01:00:00 PM,02/18/2021 02:00:00 PM,Teleconference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,OTAP Advisory Committee,,11/04/2021 01:00:00 PM,11/04/2021 03:00:00 PM,Video Conference,Salem,OR,,,Kevin Roebke,971-240-3061,kevin.robeke@puc.oregon.gov,,,,,,,,1-971-247-1195,857 3065 2582,,,,,
Public Utility Commission,Special Public Meeting UM LC 74 Idaho Power IRP Public Comment Hearing,,03/02/2021 01:30:00 PM,03/02/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,971-218-1189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Community-Wide Green Energy Workshop,,03/01/2021 01:00:00 PM,03/01/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Executive Session UM 2176 PGE Competitive Bedding Waiver,"The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",09/09/2021 10:00:00 AM,09/09/2021 11:00:00 AM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,SPM LC 74 Idaho Power IRP Stakeholder Deliberation and Discussion,,04/15/2021 09:30:00 AM,04/15/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED Special Public Meeting on Residential Debt Relief Programs,,03/23/2021 01:30:00 PM,03/23/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2114 Moratorium Update,,05/13/2021 01:30:00 PM,05/13/2021 04:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting LC 73 PGE IRP,,04/20/2021 01:30:00 PM,04/20/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 2118 Oral Arguments,,05/13/2021 09:30:00 AM,05/13/2021 11:30:00 AM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting AR 617 Rulemaking Hearing ,,04/22/2021 01:30:00 PM,04/22/2021 02:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting UM 1930 Community Solar Program Commission Workshop,,09/21/2021 01:30:00 PM,09/21/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting  UE 394 Public Comment Hearing,,08/24/2021 06:00:00 PM,08/24/2021 08:00:00 PM,Video Conference,Salem,OR,,,Kristi,9712181189,Kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Executive Session  LC 74 Idaho Power IRP,"The PUC will hold an executive session to consider written legal advice from counsel, information that is exempt from disclosure under ORS 192.660(2)(f). Executive sessions are closed to members of the public, except the news media. See ORS 192.610(2) and 192.660(1) & (3).",04/12/2021 02:00:00 PM,04/12/2021 03:00:00 PM,Teleconference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,CANCELED Special Public Meeting UM 2118 Sunthurst Energy/PAC  Oral Arguments,,04/13/2021 01:30:00 PM,04/13/2021 03:30:00 PM,Webinar,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting Wildfire Mitigation Plans,,06/03/2021 09:00:00 AM,06/03/2021 12:00:00 PM,Webinar,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@puc.oregon.gov,,,,,,,,,,,,,,
Public Utility Commission,Special Public Meeting AR 638 Risk-Based Wildfire Protection Plans,,05/18/2021 01:30:00 PM,05/18/2021 03:30:00 PM,Video Conference,Salem,OR,,,Kristi Collins,9712181189,kristi.collins@state.or.us,,,,,,,,,,,,,,
