"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Medical Board, Oregon",Investigative Committee,Monthly meeting,06/04/2015 07:30:00 AM,06/04/2015 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Minutes.aspx,,,,
Housing/Community Services Department,Public Hearing for the Financing of Multi-Family Housing Development with Proceeds from the Sale of Tax-Exempt Revenue Bonds,,06/04/2015 08:00:00 AM,06/04/2015 08:15:00 AM,"725 Summer Street NE, Suite B, Room B-221", Salem,OR,"A public hearing will be held on Thursday June 4, 2015 at 8:00 a.m. at 725 Summer Street NE, Suite B, Salem, Oregon  97301-1266 in Room B-221.  The Department will receive comments on its proposed issuance of one or more issues of tax-exempt multi-family housing revenue bonds issued under a plan of finance.  See the attached document for details",Yes,Laurie LeCours,,Laurie.LeCours@oregon.gov,,,,Sandy McDonnell,503-986-2012,Sandy.McDonnell@oregon.gov,,,,,,,,,,Public Notice - Miracles.pdf (https://data.oregon.gov/views/gs36-7t8m/files/QwLQiFCzRHOEY4lzDfOSsp3h_eBVSnU5pwk3Ih3ECpA?download=true&filename=Public%20Notice%20-%20Miracles.pdf),,,
"Health Authority, Oregon",Health Information Technology Oversight Council (HITOC),"ORS 413.301 establishes the Health Information Technology Oversight Council (HITOC) within the Oregon Health Authority.  HITOC consists of 11 members appointed by the Governor. Each member serves four years. ORS 413.302 provides that members must reflect the geographic diversity of Oregon from both public and private sectors and must be well informed in the areas of health information technology, health care delivery, health policy and health research.  ",06/04/2015 01:00:00 PM,06/04/2015 04:30:00 PM,"Oregon State Library, 250 Winter NE #103", Salem,OR,"Date/Time:
Thursday, June 5, 2015
1:00 pm - 4:30 pm

Location and Directions:
Salem - Oregon State Library
Room 103
250 Winter Street NE, 1st Floor
Salem, OR 97301

Google Map

Remote Attendance Information:
Phone Line: 1-888-808-6929
HITOC Members and Panelist: Enter Code 514237# when prompted 
For All Other Attendees and for Public Comment: Enter Code 453773# when prompted
 
To remotely view presentation materials, please register for the webinar: 
https://attendee.gotowebinar.com/register/2570776198277466881

Parking
Metered parking is available on various sides of the building.  

Staff Contacts:
•	Susan Otter, Director of Health Information Technology, Oregon Health Authority, susan.otter@state.or.us, 503-428-4751 (cell)
•	Justin Keller, Policy Analyst, Oregon Health Authority, justin.keller@state.or.us, 971-208-3251
•	Torey McCullough, Technical Support, Oregon Health Authority, victoria.l.mccullough@state.or.us, 503-373-7859

",Yes,Justin Keller,971-208-3251,justin.keller@state.or.us,,,,Torey McCullough,503-373-7859,victoria.l.mccullough@state.or.us,true,https://attendee.gotowebinar.com/register/2570776198277466881,888-808-6929,453773,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,I:\OHIT\HITOC\HITOC Meetings\Meetings Materials\2015 HITOC Mtgs\June 2015\HITOC June 2015 Agenda Draft 2.docx (https://data.oregon.gov/views/gs36-7t8m/files/U95drCyTtBTsnmIgKt6buS2u-ffHgdIIybQRQK0JABI?download=true&filename=I:\OHIT\HITOC\HITOC%20Meetings\Meetings%20Materials\2015%20HITOC%20Mtgs\June%202015\HITOC%20June%202015%20Agenda%20Draft%202.docx),,,
"Medical Board, Oregon",Full Board Conference Call (CANCELED),Monthly meeting,06/04/2015 04:00:00 PM,06/04/2015 04:15:00 PM,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Minutes.aspx,,,,
Governor's Office,Regional Solutions Advisory Committee: Mid-Valley Region,"Brandon Goldner Regional Solutions Assistant  Office of Governor Kate Brown 900 Court St. NE, Salem, OR 97301 O: 503.378.6335",06/05/2015 07:00:00 AM,06/05/2015 09:00:00 AM,Mid-Willamette Valley COG - 105 High Street (second floor), Salem,OR,Agenda and meeting materials will be posted once they become available.,Yes,Brandon Goldner,503-378-6335,brandon.goldner@oregon.gov,,,,,,,,,,,,,,,,,,,
Governor's Office,Regional Solutions Advisory Committee: Mid-Valley Region,"Additional information, such as the agenda and meeting materials, can be found on the Central Region website: ",06/05/2015 07:00:00 AM,06/05/2015 09:00:00 AM,"Mid-Willamette Valley Council of Governments, 100 High St. SE (2nd Floor)",Salem,OR,"Additional information, such as the agenda and meeting materials, can be found on the Mid-Valley Region website: http://www.oregon.gov/gov/admin/regional-solutions/Pages/MidValley.aspx",,Brandon Goldner,503-378-6335,brandon.goldner@oregon.gov,,,,,,,,,1-888-398-2342,6156991,http://www.oregon.gov/gov/admin/regional-solutions/Pages/MidValley.aspx,,,,,,,,
"Potato Commission, Oregon",Fourth Quarterly Meeting,Public Budget Hearing and Adopt Budget For FY 2015-2016,06/05/2015 08:00:00 AM,06/05/2015 12:00:00 PM,"Eagle Crest Resort, Conference Room C/D1522 Cline Falls Highway,", Redmond,OR,"Public Budget Hearing and Adoption of Budget FY 2015-2016 at 8:30 AM, Committee Reports, Guest Reports, Travel Authorizations,Election of Commission Officers",yes,Judy Schwartz,503-239-4763,judy@oregonspuds.com,,,,,,,,,,,,,,,http://www.oregonspuds.com/publications/proposed%202015-16%20OPC%20Budget.pdf,,,,
"Potato Commission, Oregon",Fourth Quarterly Meeting,Public Budget Hearing and Adopt Budget for FY 2015-2016,06/05/2015 08:00:00 AM,06/05/2015 12:00:00 PM,"Eagle Crest Resort, Conf.Rm. C/D, 1522 Cline Falls Highway", Redmond,OR,"Public Budget Hearing at 8:30 AM, Adopt Budget for FY 2015-2016, Committee Reports, Guest Reports, Travel Authorizations, Election of Commission Officers",YES,Judy Schwartz,503-239-4763,judy@oregonspuds.com,,,,,,,,,,,,,,,www.oregonspuds.com (http://www.oregonspuds.com),,,,
Fish and Wildlife Department,Oregon Fish & Wildlife Commission Hearing,"The Fish and Wildlife Commission will meet Friday, June 5 in Salem to finalize controlled hunt tags for the 2015 hunting season and set coastal coho fisheries.",06/05/2015 08:00:00 AM,06/05/2015 05:00:00 AM,"ODFW Headquarters in the Commission Room, 4034 Fairview Industrial Drive SE", Salem,OR,"The Fish and Wildlife Commission will meet Friday, June 5 in Salem to finalize controlled hunt tags for the 2015 hunting season and set coastal coho fisheries.

The meeting begins at 8 a.m. at ODFW Headquarters in the Commission Room, 4034 Fairview Industrial Drive SE. The agenda is online at, http://www.dfw.state.or.us/agency/commission/minutes/15/06_june/index.asp

The first order of business for the Commission will be finalizing 2015 controlled hunt tags and considering some changes to 2016 Big Game Regulations (though final 2016 regulations won’t be adopted until October 2015). ODFW staff are proposing that 137,015 controlled hunt big game tags be available this fall.

Major changes under consideration for the 2016 hunting season include:
•A new “premium hunt” series that would offer an opportunity to draw an additional deer, elk, or pronghorn tag with a longer season. These tags would be very limited but available in most areas. Tags would be allocated through the regular controlled hunt draw process but would not use preference points.
•Shift Wendling Travel Management Area (TMA) time period from the start of archery season (when fire danger often limits access) through the end of the rifle buck season, to the opening of the general rifle buck deer season-Nov. 30.
•End Eagle Creek TMA on Willamette National Forest due to low usage by elk and hunters.
•Change renewal period for hunters with a disability permit from every two years to every five years.
•Consider new and maintenance cougar target areas to reduce cougar damage to livestock, limit human safety problems, and reduce impacts on ungulate populations.

The Commission will also be asked to set coastal wild coho salmon seasons for coastal rivers. Wild coho fisheries have been proposed in 12 basins, in addition to Siltcoos and Tahkenitch lakes.

Under the proposed regulations, anglers will be able to harvest wild coho from the Tillamook, Nestucca, Siletz, Yaquina, Alsea, Siuslaw, Umpqua, Coos and Coquille rivers, Beaver and Floras creeks and Tenmile lakes (Siltcoos and Tahkenitch lakes remain open under permanent regulations).

Due to projected low returns, the Nehalem River would be closed to wild coho harvest in 2015, but anglers will be able to keep hatchery coho.

Daily and seasonal bag limits in open areas will be similar to recent years.  Because fewer Endangered Species Act (ESA) impacts are available in 2015, season lengths in some basins will be shortened compared to 2013 and 2014.  All proposed coho fisheries must be reviewed and approved by NOAA.

The 2015 Coastal Coho Fishing Regulations will be posted on the ODFW website after Commission approval.

For the first time in several years, there will be no emergency regulations for coastal fall Chinook. Anglers should refer to the 2015 Oregon Sport Fishing Regulations for those seasons.

In other business, the Commission will:
•Allocate 2016 big game raffle and auction tags among sportsman conservation groups and consider funding for A and H projects that provide hunting access or improve wildlife habitat. 
•Set the July 2015 - June 2016 commercial seasons for coastal pelagic species.
•Approve funding for one fish enhancement and one restoration project recommended by the Fish Restoration and Enhancement Board.

The Commission is the policy-making body for fish and wildlife issues in the state. Public testimony for topics not on the agenda will be held first thing Friday morning, just after the adoption of temporary rules. Persons seeking to testify on issues not on the formal agenda may do so by making arrangements with the ODFW Director’s Office, at least 24 hours in advance of the meeting, by calling 800-720-6339 or 503-947-6044.

Reasonable accommodations will be provided as needed for individuals requesting assistive hearing devices, sign language interpreters or large-print materials. Individuals needing these types of accommodations may call the ODFW Director’s Office at 800-720-6339 or 503-947-6044 at least 24 hours in advance of the meeting.
",yes,Michelle Tate,,Michelle.L.Tate@state.or.us,,,,,,,,,,,,,,,http://www.dfw.state.or.us/agency/commission/minutes/15/06_june/index.asp,,,,
Independent Living Council,Quarterly Council Meeting,Summer business meeting and public input,06/05/2015 08:30:00 AM,06/05/2015 04:00:00 PM,Holiday Inn Express - 375 W Harvard Blvd,Roseburg,OR,,Yes,Shelly Emery,503-945-6204,oregon.silc@state.or.us,,http://mapq.st/1F3uBSf,,Joette Fitch,503-945-7015,joette.l.fitch@state.or.us,,,,,,,,,http://www.oregon.gov/dhs/silc/Pages/meetings.aspx,,,,
Accountancy State Board,Complaints Commitee (BOACC),Review discipinary cases,06/05/2015 08:30:00 AM,06/05/2015 03:00:00 PM,3218 Pringle Rd SE,Salem,OR,,,Bethany Reeves,503-3782270,bethany.reeves@oregon.gov,,,,,,,,,,,,,,,,BOACC Agenda 06052015 .pdf (https://data.oregon.gov/views/gs36-7t8m/files/o58I8k8h2BM1lJ_51EGPec1llijSnb8ivOwo9JIejUU?download=true&filename=BOACC%20Agenda%2006052015%20.pdf),,,
Independent Living Council,Quarterly Council Meeting,Summer Meeting,06/05/2015 08:30:00 AM,06/05/2015 04:00:00 AM,"Holiday Inn Express, 375 SW Harvard Blvd", Roseburg,OR,"The meeting will move to the senior meal site at 1771 W Harvard Ave, Roseburg, at noon, where a listening session will be held for public input regarding the State Plan for Independent Living. At approximately 2:30 pm, council members will tour Umpqua Valley disAbilities Network, at 736 SE Jackson St, Roseburg.

Although every effort will be made to arrange disability accommodation requests with 48 hours notice, the SILC requests two weeks notice. In keeping with the SILC mission of inclusion, we ask people to refrain from using scents at the meeting so that those with chemical sensitivity can comfortably participate. ","Yes, at 10:30 a.m.",Shelly Emery,503-945-6204,shelly.emery@state.or.us,,"https://www.google.com/maps/place/375+W+Harvard+Ave,+Roseburg,+OR+97470/@43.211838,-123.352803,17z/data=!3m1!4b1!4m2!3m1!1s0x54c42329fbea7f55:0xb8e4a8555e117283",,Shelly Emery,503-945-6204,shelly.emery@state.or.us,,,,,,,,,http://www.oregon.gov/dhs/silc/Pages/meetings.aspx,I:\OVRS-SILC\SILC Qtrly Mtgs\2015 SILC Mtgs\06052015\060515 SILC Mtg Pkt\A02-060515 Draft Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/jmNhKOSMj8KTXBeYQHW1-t8dvNLwN_zZwVG637Qt560?download=true&filename=I:\OVRS-SILC\SILC%20Qtrly%20Mtgs\2015%20SILC%20Mtgs\06052015\060515%20SILC%20Mtg%20Pkt\A02-060515%20Draft%20Agenda.pdf),,,
"Housing Council, State",Monthly Public Meeting ,Public meeting,06/05/2015 09:00:00 AM,06/05/2015 09:45:00 AM,725 Summer Street NE, Salem,OR,"AGENDA

Date: 		June 5, 2015 
Time: 		9:00 a.m. – 9:45 a.m.
Location: 	Oregon Housing and Community Services Conference Room 124a/b 
		North Mall Office Building, 725 Summer Street NE, Suite B, 
		Salem, Oregon 97301
Call-In: 		1-877-273-4202; Room Number: 4978330


1.	Roll Call 	
		
2.	Public Comment	
							
3.	Draft Meeting Minutes for Approval 
	May 1 2015		
			
4.	Residential Loan Program, Consent Calendar – Kim Freeman, OHCS Single Family Finance Manager

5.	Homeownership Workgroup report and recommendations for approval 
– Kim Freeman, OHCS Single Family Finance Manager 
– Michelle Puggarana, Portland Housing Center, Training & Evaluation Director

6.	New Business –Heather Pate, OHCS Multifamily Finance Manager
a.	Miracles –Teresa Pumala, OHCS Multifamily Finance

7.	Report of the Director 
					
8.	Report of the Chair


9:45 a.m. 	Adjourn State Housing Council meeting

10:00 a.m. 	Convene Joint Meeting State Housing Council and Community Action Partnership of Oregon (CAPO) Board of Directors
",Yes,Katherine Silva,5033836242,katherine.silva@oregon.gov,,,,Sandy McDonnell,5039862000,,,,1-877-273-4202,4978330,,,,,,,,,
"Housing Council, State",Joint State Housing Council and Community Action Partnership of Oregon [CAPO] Board Meeting,,06/05/2015 10:00:00 AM,06/05/2015 01:00:00 PM,725 Summer Street NE,Salem,OR,"STATE HOUSING COUNCIL & COMMUNITY ACTION PARTNERSHIP OF OREGON (CAPO) BOARD 

JOINT MEETING AGENDA


Date: 		June 5, 2015 
Time: 		10:00 a.m.
Location:	Oregon Housing and Community Services 
725 Summer Street NE, Salem, OR 97301 
Call-In: 		1-877-273-4202; Room Number: 4978330

Purpose:
&#61607;	State Housing Council and CAPO engage in a continued examination of meaningful policy issues and work together to provide collective feedback and direction to the Director and the Department.  
&#61607;	Create a common understanding of Energy Services for Low-Income Oregonians


1.	Introductions and Purpose of Meeting


2.	CAPO Indicators Project 


3.	Consolidated Plan 
a.	Review Analysis of Impediments to Fair Housing (Draft Report) 
b.	Update on Con Plan development and timeline


4.	Energy Services Overview
a.	Programs and funding sources
b.	Governance (ACE)
c.	Federal plans 


5.	Legislative Updates 
a.	OHCS Priority Legislation 
b.	$100 million proposal 
",,Katherine Silva,5033836242,katherine.silva@oregon.gov,,,,,,,,,,,,,,,,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Biannual meeting,06/05/2015 12:00:00 PM,06/05/2015 02:00:00 PM,OMB Offices, Portland,OR,"The 6-member Acupuncture Advisory Committee makes recommendations to the Board on licensing, investigations, education, and issues related to acupuncture in Oregon.  It is composed of three acupuncturists, two physicians, and one advisory Board member.  Committee meetings occur twice a year, with additional meetings or conference calls if necessary.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Minutes.aspx,,,,
"Naturopathic Medicine, Board of",Public Board Meeting,Regular Board Meeting,06/08/2015 08:30:00 AM,06/08/2015 04:00:00 PM,"PSOB, Room 445", Portland,OR,Regular Board Meeting with Executive Session first think,,Anne Walsh,,anne.walsh@state.or.us,,,,,,,,,,,,,,,,,,,
Medical Assistance Program Administration,Quality & Health Outcomes Committee (QHOC),"Medical, dental, and mental health issues",06/08/2015 09:00:00 AM,06/08/2015 12:15:00 PM,"Salem Convention Center, 200 Commercial Street SE", Salem,OR,Meeting will be at the Salem Convention Center for June only.  The Oregon Innovation Cafe will take place after the QHOC meeting.,Yes,Hank Hickman,503-945-5776,Henry.E.Hickman@state.or.us,,,,,,,,,888-278-0296,310477,,,,,http://www.oregon.gov/oha/healthplan/Pages/CCO-Quality-and-Health-Outcomes-Committee.aspx,,,,
