Number,Fraction,Prefix,Name,Suffix,Month,Day,Year,Res_Non,Type,SF_MF,Dwelling Units Gained or Lost,Permit Value,How Far East,How Far North,Permit Number,Structure Class,Class Description,Subdivision,Project Description,County,Council District,School District,PIN,Parcel,Applicant Name,Applicant Representative,Owner Name,Legal Description,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
5708,,E,100TH,ST,12,11,2012,Residential,"Additions, Alterations, Repairs",NA,0,1486,2782316,1011437,201319750,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,57836,JA49810010900000000,A.B. MAY COMPANY,LISA DEMOSS,,,5708 E 100TH ST,,,,
3805,,E,106TH,TER,9,17,2010,Residential,"Additions, Alterations, Repairs",NA,0,652,2775849,1007200,201115703,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57655,JA49940170300000000,METRO MECHANICAL SERVICES,BRENT MORRIS,,,3805 E 106TH TER,,,,
5741,,E,101ST,TER,11,14,2011,Residential,"Additions, Alterations, Repairs",NA,0,800,2782111,1010217,201218075,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Jackson,5,Hickman Mills,57947,JA49810110200000000,J AND W ELECTRIC  LLC,JASON OSCAR MEINERSHAGEN,,,5741 E 101ST TER,,,,
1029,,W,103RD,ST,6,26,2012,Non-Residential,New Construction,NA,0,135000,2759139,1010430,201312599,327,Stores And Customer Service Buildings,,JAY WOLFE ACURA,Jackson,6,Center,153409,JA48940030600000000,"MIKE COX PLUMBING, INC.",PERMIT SERVICE,,,1029 W 103RD ST,,,,
10304,,NE,102ND,LN,7,7,2011,Residential,New Construction,Single Family,0,5000,2802511,1133159,201212683,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254328,CL1091500140090001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10304 NE 102ND LN,,,,
1800,A,E,103RD,ST,7,2,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,1000,2769395,1010342,201312806,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,CELL TOWER SITE,Jackson,5,Center,154076,JA48710050500000000,"PORTER ELECTRICAL, L.L.C.",KRISTIN CAMPBELL,,,1800 E 103RD ST,,,,
10211,,NE,103RD,TER,11,26,2012,Residential,New Construction,Single Family,0,5000,2802226,1133672,201319103,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254365,CL1091500160070001,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,10211 NE 103RD TER,,,,
8615,,NE,100TH,ST,5,25,2011,Residential,New Construction,Single Family,0,6100,2795651,1131534,201210961,101,New Single Family Dwelling,BENSON PLACE WOODCHASE SECOND PLAT,NEW SINGLE FAMILY - MSTR PLN 200911069,Clay,1,Liberty,230628,CL1081600020030001,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,TERRY ERIC & YOLANDA,8615 NE 100TH ST,,,,
10110,,NE,103RD,ST,4,16,2012,Residential,New Construction,Single Family,1,170000,2801881,1133545,201224143,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254371,CL1091500160010001,"INTEGRITY HOMEBUILDERS, LLC",RHONDA HOLLAND & JOSEPH HOLLAND,,,10110 NE 103RD ST,,,,
4602,,NE,104TH,TER,2,16,2011,Residential,"Additions, Alterations, Repairs",NA,0,30000,2781563,1134865,201121521,97,Existing One Or Two Family Residence,PINE GROVE POINTE 1ST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,220882,CL1071100020110001,,,,DAVIS WRETHA,4602 NE 104TH TER,,,,
2915,,NE,102ND,TER,9,9,2010,Residential,"Additions, Alterations, Repairs",NA,0,675,2776633,1133521,201115391,97,Existing One Or Two Family Residence,STALEY FARMS ELEVENTH PLAT,SINGLE FAMILY,Clay,1,North Kansas City,241867,CL1071300050110001,"MIDWEST HEATING COOLING & PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,,2915 NE 102ND TER,,,,
8526,,NE,100TH,TER,12,1,2010,Residential,New Construction,Single Family,0,9100,2795295,1132122,201118816,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236903,CL1081600040130001,"BUCKNER'S HEATING & COOLING, CO.",JILL BUCKNER,,,8526 NE 100TH TER,,,,
8511,,NE,103RD,ST,11,2,2012,Residential,New Construction,Single Family,0,6000,2795217,1133497,201318305,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,256134,T1269.161,"BARSCO MECHANICAL, L.L.C.","PERMIT SERVICE, INC.",,,8511 NE 103RD ST,,,,
10228,,NE,102ND,LN,6,30,2011,Residential,New Construction,Single Family,1,148000,2802341,1132818,201212431,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254331,T1226.433,"INTEGRITY HOMEBUILDERS, LLC",RHONDA HOLLAND & JOSEPH HOLLAND,,,10228 NE 102ND LN,,,,
8204,,NE,106TH,ST,4,4,2012,Residential,"Additions, Alterations, Repairs",NA,0,4300,2793794,1135624,201223615,97,Existing One Or Two Family Residence,KELLYBROOK 2ND PLAT,SINGLE FAMILY,Clay,1,Liberty,222694,CL1081100120100001,"CLIMATE CONTROL HEATING & COOLING, INC.",TIFFANY BRINEGAR,,,8204 NE 106TH ST,,,,
1003,,W,101ST,TER,7,3,2012,Residential,"Additions, Alterations, Repairs",NA,0,359,2759213,1011690,201312953,434,Existing - Residential Bldg-Addn-Alter-Conv,,3 FOUNTAINS WEST apt,Jackson,6,Center,153050,JA48910095800000000,"ADT SECURITY SERVICES, INC.",JUANITA FARR,,,1003 W 101ST TER,,,,
10105,,NE,101ST,ST,1,20,2010,Residential,"Additions, Alterations, Repairs",NA,0,150000,2802007,1131954,201020599,97,Existing One Or Two Family Residence,AMBER LAKES SECOND PLAT,ZONING CLEARANCE FOR BUSINESS LICENSE,Clay,1,Liberty,219379,CL1091500030170001,AMERICAN CATASTROPHE,ROB BIGLER,,SEC 36-52-32 SW1/4 NW1/4 AMBER LAKES SECOND PLAT LOT 204,10105 NE 101ST ST,,,,
8216,,NE,103RD,ST,7,3,2012,Residential,New Construction,Single Family,0,4350,2794243,1133533,201312973,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255587,CL1081600220010001,PALMER ELECTRIC COMPANY,DEBBIE JOINER,,,8216 NE 103RD ST,,,,
6015,,NW,107TH,ST,6,2,2010,Residential,"Additions, Alterations, Repairs",NA,0,29900,2746253,1136494,201111219,97,Existing One Or Two Family Residence,TIFFANY GREENS FOURTH PLAT,SINGLE FAMILY,Platte,2,Platte County,207741,PL189030300005012000,"DON JULIAN BUILDERS, INC.",,,SEC 30-52-33 NW1/4 SE1/4 TIFFANY GREENS FOURTH PLAT LOT 172,6015 NW 107TH ST,,,,
10202,,NE,103RD,TER,7,10,2012,Residential,New Construction,Single Family,0,5600,2802330,1133785,201313219,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254353,CL1091500170030001,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,,10202 NE 103RD TER,,,,
10704,,NE,106TH,TER,8,5,2010,Residential,New Construction,Single Family,1,360000,2803998,1136047,201114001,101,New Single Family Dwelling,MANDERLEY,SINGLE FAMILY,Clay,1,Liberty,248833,CL1091100050020001,"JOHN SHILT HOMES, INC.",DAVID PENCE,,,10704 NE 106TH TER,,,,
10218,,NE,103RD,TER,9,16,2011,Residential,New Construction,Single Family,0,5000,2802375,1133785,201215712,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254349,CL1091500140300001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10218 NE 103RD TER,,,,
8219,,NE,102ND,TER,10,25,2010,Residential,New Construction,Single Family,0,5990,2794372,1133028,201117368,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236825,CL1081600170080001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,,8219 NE 102ND TER,,,,
8310,,NE,103RD,TER,9,21,2012,Residential,New Construction,Single Family,1,175000,2794476,1133992,201316556,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,256100,T1269.127,"SAB CONSTRUCTION, LLC",TRACIE WILSON,,,8310 NE 103RD TER,,,,
8406,,NE,102ND,ST,6,21,2010,Residential,New Construction,Single Family,0,7655,2794606,1132975,201112026,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MP#201010378,Clay,1,Liberty,236813,CL1081600170200001,"MIDWEST HEATING COOLING & PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,BENSON PLACE FIELDSTONE 1ST PLAT LT 37,8406 NE 102ND ST,,,,
8506,,NE,102ND,TER,5,25,2010,Residential,New Construction,Single Family,1,143000,2794819,1133279,201110932,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236848,CL1081600180030001,HIGGINS BUILDING COMPANY,HIGGINS BUILDING COMPANY,,BENSON PLACE FIELDSTONE 1ST PLAT LT 72,8506 NE 102ND TER,,,,
8112,,NE,105TH,TER,7,14,2010,Residential,"Additions, Alterations, Repairs",NA,0,950,2793740,1135290,201112962,97,Existing One Or Two Family Residence,KELLYBROOK 2ND PLAT,SINGLE FAMILY,Clay,1,Liberty,222721,CL1081100110110001,"WILLIAMS ELECTRIC, L.L.C.",MINDY WILLIAMS,,,8112 NE 105TH TER,,,,
10117,,NE,103RD,TER,5,18,2012,Residential,New Construction,Single Family,0,5500,2801909,1133677,201310798,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254361,CL1091500160110001,"R & R PLUMBING, INC.",PERMIT SERVICE,,,10117 NE 103RD TER,,,,
9119,,NE,103RD,ST,2,2,2010,Residential,New Construction,Single Family,0,4175,2798058,1133114,201021002,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,234914,CL1091300040170001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,SEC 35-52-32 N1/2 NW1/4 BRENTWOOD PLACE FIRST PLAT LOT 3,9119 NE 103RD ST,,,,
1038,,W,103RD,ST,11,8,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,5000,2759004,1011177,201217900,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,ROLL YOUR OWN,Jackson,6,Center,153076,JA48920031600000000,CENTURY PLUMBING CO.,"PERMIT SERVICE, INC.",,,1038 W 103RD ST,,,,
7113,,E,107TH,TER,5,8,2012,Residential,"Additions, Alterations, Repairs",NA,0,600,2786971,1005321,201310344,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,59164,JA64110100800000000,NELSON ELECTRIC,JOE MALONE,,,7113 E 107TH TER,,,,
7710,,E,102ND,ST,4,23,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,25000,2788639,1009632,201224472,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,COM GOOD SHEPHERD ADULT DAY CARE,Jackson,5,Hickman Mills,70318,JA50920063300000000,"WC CONSTRUCTION, LLC",TIM NETTEKOVEN,,,7710 E 102ND ST,,,,
10121,,NE,103RD,TER,10,25,2011,Residential,New Construction,Single Family,0,6166,2801847,1133751,201217191,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254362,CL1091500160100001,"LANCASTER BROTHERS HEATING & COOLING, INC.",CHRIS LANCANSTER,,,10121 NE 103RD TER,,,,
8109,,NE,102ND,ST,3,7,2011,Residential,New Construction,Single Family,0,4300,2794254,1132641,201122162,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236799,CL1081600140110001,PALMER ELECTRIC COMPANY,KAREN PALMER,,ERWIN ALLEN M & DEANNA L,8109 NE 102ND ST,,,,
8108,,NE,103RD,ST,1,17,2012,Residential,New Construction,Single Family,0,3900,2793795,1133662,201220300,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255581,T3302.91,"UNITED HEATING & COOLING, INC.",SARAH LAMBERT,,,8108 NE 103RD ST,,,,
8041,,NE,103RD,ST,4,30,2012,Residential,New Construction,Single Family,1,145000,2793624,1133120,201224776,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255577,T3302.87,"ROBERTSON CONSTRUCTION, L.L.C.","ROBERTSON CONSTRUCTION, L.L.C.",,,8041 NE 103RD ST,,,,
9046,,NE,103RD,TER,3,30,2011,Residential,New Construction,Single Family,1,126767,2797828,1133813,201123159,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,NEW SINGLE FAMILY - MP#201110361,Clay,1,Liberty,234901,CL1091300020140001,"HEARTHSIDE HOMES OF KANSAS CITY, INC.",,,CARR TERRANCE T,9046 NE 103RD TER,,,,
8606,,NE,100TH,TER,7,2,2010,Residential,New Construction,Single Family,0,4800,2795518,1132120,201112633,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,236901,CL1081600010150001,JOE KILOWATT INC.,"PERMIT SERVICE, INC",,,8606 NE 100TH TER,,,,
8301,,NE,103RD,ST,7,12,2012,Residential,New Construction,Single Family,0,3500,2794416,1133386,201313339,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255568,CL1081600180090001,ALL TECH ELECTRIC & CONTRACTING L.L.C.,LARRY MADURA,,,8301 NE 103RD ST,,,,
10308,,NE,102ND,LN,3,3,2011,Residential,New Construction,Single Family,0,5000,2802492,1133002,201122059,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254327,T1226.429,"SCOTT HAGEN ELECTRIC, L.L.C.",SCOTT HAGEN,,STAR DEVELOPMENT CORP,10308 NE 102ND LN,,,,
8215,,NE,103RD,ST,8,7,2012,Residential,New Construction,Single Family,0,5533,2794279,1133355,201314464,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255569,CL1081600190160001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,,8215 NE 103RD ST,,,,
5604,,E,101ST,ST,8,30,2012,Residential,"Additions, Alterations, Repairs",NA,0,250,2781780,1010597,201315565,97,Existing One Or Two Family Residence,,SINGLE FAMILY - REMODEL,Jackson,5,Hickman Mills,57754,JA49810080900000000,LEE'S SUMMIT ELECTRIC,J. LAMAR SMITH,,,5604 E 101ST ST,,,,
8117,,NE,103RD,TER,6,20,2012,Residential,New Construction,Single Family,0,10000,2793813,1133499,201312285,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255591,T3302.101,CENTURY PLUMBING CO.,"PERMIT SERVICE, INC.",,,8117 NE 103RD TER,,,,
201,,NW,101ST,ST,6,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,900,2765430,1132232,201211388,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103189,CL0991300170060001,"B & L PLUMBING SERVICE, INC.",KERRI CLAYTON,,ISKE MATTHEW A,201 NW 101ST ST,,,,
8806,,NE,106TH,TER,12,31,2012,Residential,"Additions, Alterations, Repairs",NA,0,500,2796706,1135829,201320347,97,Existing One Or Two Family Residence,,NORTHSTAR VILLAG,Clay,1,Liberty,99048,CL1090100010040001,"ALLEN'S ELECTRIC, INCORPORATED",ALLEN STRAUSBAUGH,,,8806 NE 106TH TER,,,,
808,,W,103RD,ST,8,27,2010,Non-Residential,New Construction,NA,0,64910,2759864,1010552,201114929,327,Stores And Customer Service Buildings,808 W 103RD STREET ADDITION,MOLLE VOLKSWAGEN DEALERSHIP,Jackson,6,Center,222794,JA48910096500000000,"TEAGUE ELECTRIC CONSTRUCTION, INC.",ANN GARCIA,,,808 W 103RD ST,,,,
9009,,NE,103RD,ST,2,17,2010,Residential,New Construction,Single Family,0,4050,2797237,1133504,201021523,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,234927,CL1091300040040001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,SEC 35-52-32 N1/2 NW1/4 BRENTWOOD PLACE FIRST PLAT LOT 16,9009 NE 103RD ST,,,,
8525,,NE,100TH,TER,6,8,2010,Residential,"Additions, Alterations, Repairs",NA,0,2500,2795255,1131873,201111456,97,Existing One Or Two Family Residence,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,236883,CL1081600030220001,HAMILTON DAVID B & KATHRYN R,,,BENSON PLACE WOODCHASE 3RD PLAT LT 97,8525 NE 100TH TER,,,,
8502,,NE,102ND,TER,1,20,2010,Residential,New Construction,Single Family,1,200000,2794744,1133287,201020635,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,new SINGLE FAMILY,Clay,1,Liberty,236847,CL1081600180040001,"ROBERTSON CONSTRUCTION, L.L.C.",,,BENSON PLACE FIELDSTONE 1ST PLAT LT 71,8502 NE 102ND TER,,,,
6005,,NW,103RD,ST,6,2,2010,Residential,"Additions, Alterations, Repairs",NA,0,1200,2746449,1133779,201111227,97,Existing One Or Two Family Residence,TIFFANY GREENS 5TH ADDITION,SINGLE FAMILY,Platte,2,Platte County,218606,PL189031200016012000,"R & R PLUMBING, INC.",,,SEC 31-52-33 NE1/4 NW1/4 TIFFANY GREENS 5TH ADDITION LOT 194,6005 NW 103RD ST,,,,
1008,,NE,103RD,ST,7,19,2011,Non-Residential,New Construction,NA,0,4600,2769966,1133790,201213179,329,Structures Other Than Buildings,,SINGLE FAMILY - SWIMMING POOL,Clay,2,North Kansas City,103719,CL0991500020160001,MEADOWS PATRICIA & NICK,,,,1008 NE 103RD ST,,,,
6600,,E,100TH,TER,5,2,2011,Residential,"Additions, Alterations, Repairs",NA,0,1600,2785170,1010873,201210001,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,58313,JA49710051200000000,"JMC SERVICES, INC.",JOHN M. CAUTHON,,WINDSOR JAMES C & CARRIE,6600 E 100TH TER,,,,
800,,E,101ST,TER,12,23,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,2347,2765568,1011452,201219635,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,MAXIM,Jackson,5,Center,153664,JA48810100200000000,"ALLIANCE FIRE PROTECTION, LLC",MIKE BONO,,,800 E 101ST TER,,,,
7220,,NW,101ST,TER,8,25,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,100000,2742446,1132540,201214804,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,TIFFANY CENTRO,NOAA AVIATION WEATHER CENTER,Platte,2,Park Hill,171938,PL177036100001005001,"PRO ELECTRIC, L.C.","PERMIT SERVICE, INC.",,,7220 NW 101ST TER,,,,
3000,,E,107TH,TER,3,17,2010,Residential,"Additions, Alterations, Repairs",NA,0,1100,2773383,1006524,201022719,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,61898,JA64320040400000000,POWER UP ELECTRIC LLC,DENNIS SHULTS,,3000 E 107TH TER              ST CATHERINES GARDENS         LOT 356,3000 E 107TH TER,,,,
6704,,NW,104TH,ST,10,1,2010,Residential,New Construction,Single Family,1,140000,2744645,1134408,201116399,101,New Single Family Dwelling,HAWKSBURY THIRD PLAT,SINGLE FAMILY MP#201010023,Platte,2,Platte County,229616,PL189030300011004000,"SIGNATURE QUALITY HOMES, L.L.C.",PERMIT SERVICES,,,6704 NW 104TH ST,,,,
10222,,NE,103RD,TER,9,6,2011,Residential,New Construction,Single Family,0,5000,2802386,1133785,201215178,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254348,CL1091500140290001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10222 NE 103RD TER,,,,
1300,,NE,106TH,TER,12,29,2010,Residential,"Additions, Alterations, Repairs",NA,0,6598,2770328,1136017,201119921,97,Existing One Or Two Family Residence,FAIRFIELD GARDENS 1ST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,234226,CL0991100070080001,"LANCASTER BROTHERS HEATING & COOLING, INC.",CHRIS LANCANSTER,,KASPAROV GENNADIY &,1300 NE 106TH TER,,,,
903,,E,104TH,ST,10,5,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,21000,2766503,1009535,201216471,437,EXIST - NONRESIDNTL BLDG-ADDN-ALTER-CONV,,NASB 3RD AND 4TH FL TENANT FINISH,Jackson,6,Center,153941,JA48730010900000000,"ALLIANCE MECHANICAL CONTRACTORS, LLC",JASON O'KANE,,,903 E 104TH ST,,,,
9013,,NE,103RD,ST,3,17,2010,Residential,New Construction,Single Family,0,3975,2797297,1133474,201022620,101,New Single Family Dwelling,BRENTWOOD PLACE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,234926,CL1091300040050001,A.F.C. HEATING AND COOLING COMPANY,DAVID SPELLERBERG,,SEC 35-52-32 N1/2 NW1/4 BRENTWOOD PLACE FIRST PLAT LOT 15,9013 NE 103RD ST,,,,
10306,,NE,103RD,TER,4,8,2011,Residential,New Construction,Single Family,0,5000,2802480,1133992,201123528,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY MSTR PLN 201110357,Clay,1,Liberty,254345,T1226.447,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,MCKINNEY LALRRY E & JANET K,10306 NE 103RD TER,,,,
2109,,NE,107TH,TER,5,11,2012,Residential,"Additions, Alterations, Repairs",NA,0,425,2773464,1136750,201310461,97,Existing One Or Two Family Residence,STALEY FARMS TOWNHOMES,SINGLE FAMILY,Clay,1,North Kansas City,235074,CL0991200050090201,"ADT SECURITY SERVICES, INC.",DIANA CARMAN,,,2109 NE 107TH TER,,,,
1230,,W,103RD,ST,6,27,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,500,2758320,1010631,201212252,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,HAPPY DRAGON RESTAURANT,Jackson,6,Center,153180,JA48920031502000000,"R.F. FISHER ELECTRIC COMPANY, L.L.C.",PERMIT SERVICE,,FRISBIE-POLLARD DEVELOPMENT LLC,1230 W 103RD ST,,,,
901,,E,104TH,ST,3,31,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,59000,2765931,1009523,201023224,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,TEVA CONFERENCE ROOM,Jackson,6,Center,153939,JA48840011000000000,"WESTHUES ELECTRIC, INC.",GREG WESTHUES,,901 E 104TH ST                EXECUTIVE HILLS EAST TRACT A  ON CERT OF SURVEY OF LOTS 2 & 3 & PRT OF LOT 4 FILED AS     DOCMT #K687823 IN BK S-2 AT   PG 20 ON 11-7-1985,901 E 104TH ST,,,,
6612,,NW,104TH,ST,8,3,2011,Residential,New Construction,Single Family,0,8600,2744835,1134403,201213835,101,New Single Family Dwelling,HAWKSBURY THIRD PLAT,SINGLE FAMILY,Platte,2,Platte County,252851,PL189031200020007000,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,,6612 NW 104TH ST,,,,
1509,,NE,107TH,ST,12,12,2012,Residential,New Construction,Single Family,0,5000,2771454,1136457,201319827,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,256558,T107.LT20,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,1509 NE 107TH ST,,,,
10200,,NE,103RD,ST,4,30,2012,Residential,New Construction,Single Family,0,6000,2802091,1133543,201224741,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254368,CL1091500160040001,ROYAL ELECTRIC,TERRY L. SKINNER,,,10200 NE 103RD ST,,,,
2613,,NE,101ST,ST,3,30,2010,Residential,"Additions, Alterations, Repairs",NA,0,500,2775338,1132157,201023194,97,Existing One Or Two Family Residence,STALEY FARMS FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,North Kansas City,214790,CL1071300010150001,KRISTINE KRAUSE,KRISTINE KRAUSE,,SEC 31-52-32 SW1/4 NW1/4 STALEY FARMS 1ST PLAT LOT 14,2613 NE 101ST ST,,,,
9015,,NE,101ST,ST,11,21,2012,Residential,New Construction,Single Family,0,84642,2798049,1131730,201319043,101,New Single Family Dwelling,BRENTWOOD HILLS SECOND PLAT,BRENTWOOD CROSSING - THIRD PLAT,Clay,1,Liberty,245613,CL1090300010030001,"TROPHY HOMES, INC.",CHRIS VALENTINE,,,9015 NE 101ST ST,,,,
8618,,NE,100TH,TER,9,16,2011,Residential,New Construction,Single Family,0,600,2795734,1132112,201215667,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236898,CL1081600010120001,"M.V.S. SYSTEMS, INC.",ROBERT E. TEEL,,,8618 NE 100TH TER,,,,
1306,,E,102ND,ST,4,16,2012,Residential,"Additions, Alterations, Repairs",NA,0,950,2767658,1010784,201224115,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Center,154373,JA48720015000000000,A.B. MAY COMPANY,ELYSE BASS,,,1306 E 102ND ST,,,,
8209,,NE,102ND,TER,6,24,2010,Residential,New Construction,Single Family,1,145000,2794237,1133014,201112234,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236827,CL1081600170060001,"ROBERTSON CONSTRUCTION, L.L.C.","PERMIT SERVICE, INC.",,BENSON PLACE FIELDSTONE 1ST PLAT LT 51,8209 NE 102ND TER,,,,
