"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120000153","2012-01-01T00:00:00.000","15:26","2011-12-31T00:00:00.000","23:00",,,"690","23H","Stealing All Other","132","3500  CENTRAL ST","KANSAS CITY","64111","PJ2824","CPD","U","1","VIC","B","M","39","3500 CENTRAL ST
KANSAS CITY, MO 64111
(39.063824456000475, -94.58914669899968)","N"
"120000088","2012-01-01T00:00:00.000","6:58","2012-01-01T00:00:00.000","6:50",,,"401","13A","Aggravated Assault (","312","6200  E 9 ST","KANSAS CITY","64127","PJ1007","EPD","U","1","VIC","W","M","42","6200 9 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000370","2012-01-02T00:00:00.000","16:43","2012-01-02T00:00:00.000","16:40",,,"2601","90Z","Misc Violation","112","E 10 ST/MAIN ST","KANSAS CITY","64106","PJ0865","CPD","U","1","VIC","U","U",,"10 ST MAIN ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120004858","2012-01-21T00:00:00.000","8:13","2012-01-20T00:00:00.000","20:00","2012-01-21T00:00:00.000","7:45","1401","290","Property Damage","414","6400  N GREEN HILLS RD","KANSAS CITY","64151","PP0644","NPD","N","1","SUS","U","U",,"6400 GREEN HILLS RD
KANSAS CITY, MO 64151
(39.2104907530005, -94.6315514369997)","N"
"120001085","2012-01-05T00:00:00.000","13:42","2012-01-05T00:00:00.000","13:42",,,"2655","90J","Trespassing","122","1500  MARY LOU WILLIAMS LN","KANSAS CITY","64106","PJ0987","CPD","U","1","ARR","B","M","18","1500 MARY LOU WILLIAMS LN
KANSAS CITY, MO 64106
(39.101727664000464, -94.56329243299967)","N"
"120000959","2012-01-05T00:00:00.000","2:41","2012-01-05T00:00:00.000","2:40",,,"502","220","Burglary - Non Resid","535","0  E 135 ST","KANSAS CITY","64145","PJ7427","SPD","U","1","VIC",,,,"0 135 ST
KANSAS CITY, MO 64145
(38.88213084400047, -94.60405677299968)","N"
"120000582","2012-01-03T00:00:00.000","13:31","2012-01-03T00:00:00.000","9:00",,,"802","13B","Non Agg Assault Dome","345","10100  E 43 ST","KANSAS CITY","64130","PJ3584","EPD","N","1","VIC","W","F","29","10100 43 ST
KANSAS CITY, MO 64130
(39.04654030500046, -94.52533720899964)","N"
"120000852","2012-01-04T00:00:00.000","16:25","2009-01-01T00:00:00.000","8:00","2011-12-03T00:00:00.000","10:30","1198","26C","Impersonation","322","1400  COLLINS AV","KANSAS CITY","64127","PJ1300","EPD","U","1","VIC","W","F","40","1400 COLLINS AV
KANSAS CITY, MO 64127
(39.0959319210005, -94.52111603099968)","N"
"120000600","2012-01-03T00:00:00.000","14:34","2012-01-03T00:00:00.000","14:34",,,"630","23C","Stealing Shoplifting","115","00  W PERSHING RD","KANSAS CITY","64106","PJ1906","CPD","U","1","SUS","B","M",,"00 PERSHING RD
KANSAS CITY, MO 64106
(39.081631092000464, -94.57852694099967)","N"
"120000299","2012-01-02T00:00:00.000","12:01","2012-01-02T00:00:00.000","12:00",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64105","PJ0534","CPD","U","5","SUS","B","M",,"
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000555","2012-01-03T00:00:00.000","12:59","2012-01-02T00:00:00.000","12:00","2012-01-03T00:00:00.000","12:30","1401","290","Property Damage","414","6500  N COSBY AV","KANSAS CITY","64151","PP0629","NPD","N","1","VIC","W","M","81","6500 COSBY AV
KANSAS CITY, MO 64151
(39.21409335700048, -94.64659830199969)","N"
"120000225","2012-01-01T00:00:00.000","21:30","2012-01-01T00:00:00.000","17:30","2012-01-01T00:00:00.000","21:20","501","220","Burglary - Residence","243","7900  JAMES A REED RD","KANSAS CITY","64132","PJ5962","MPD","U","1","SUS","U","U",,"7900 JAMES A REED RD
KANSAS CITY, MO 64132
(38.98076434000046, -94.49269747399967)","N"
"120000299","2012-01-02T00:00:00.000","12:01","2012-01-02T00:00:00.000","12:00",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64105","PJ0534","CPD","U","8","SUS","B","F",,"
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000751","2012-01-04T00:00:00.000","9:34","2012-01-04T00:00:00.000","0:30","2012-01-04T00:00:00.000","8:00","690","23H","Stealing All Other","534","11300  CALICO DR","KANSAS CITY","64137","PJ7101","SPD","U","1","VIC","B","M","26","11300 CALICO DR
KANSAS CITY, MO 64137
(38.92113202100046, -94.55361386099969)","N"
"120000402","2012-01-02T00:00:00.000","19:17","2011-04-01T00:00:00.000","12:00","2012-01-01T00:00:00.000","19:17","210","11B","Forcible Sodomy","312","1000  FULLER AV","KANSAS CITY","64126","PJ1104","EPD","U","1","SUS","W","M","13","1000 FULLER AV
KANSAS CITY, MO 64126
(39.099731508000446, -94.50648620399966)","N"
"120000505","2012-01-03T00:00:00.000","10:51","2011-12-30T00:00:00.000","13:00",,,"702","240","Auto Theft","143","E 42 ST/FOREST AV","KANSAS CITY","64108","PJ3315","CPD","U","1","VIC","B","M","51","42 ST FOREST AV
KANSAS CITY, MO 64108
(39.08507054400047, -94.58157691099967)","N"
"120000986","2012-01-05T00:00:00.000","8:10","2012-01-05T00:00:00.000","8:00","2012-01-05T00:00:00.000","8:30","1850","35B","Possession of Drug E","122","1100  TROOST AV","KANSAS CITY","64106","PJ1046","CPD","U","1","VIC",,,,"1100 TROOST AV
KANSAS CITY, MO 64106
(39.10058441700045, -94.5698685489997)","N"
"120000208","2012-01-01T00:00:00.000","20:41","2012-01-01T00:00:00.000","20:40",,,"802","13B","Non Agg Assault Dome","531","200  W 97 TE","KANSAS CITY","64114","PJ6548","SPD","U","1","VIC","B","F","23","200 97
TE KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"120000585","2012-01-03T00:00:00.000","14:36","2012-01-02T00:00:00.000","0:23",,,"1401","290","Property Damage","533","11500  HOLMES RD","KANSAS CITY","64131","PJ7181","SPD","U","1","VIC","B","M","35","11500 HOLMES RD
KANSAS CITY, MO 64131
(38.91848387300047, -94.58397018599965)","N"
"120000215","2012-01-01T00:00:00.000","21:26","2012-01-01T00:00:00.000","21:26",,,"2100","90D","Driving Under Influe","144","BRUCE R WATKINS DR/E EMANUEL CLEAVER II","KANSAS CITY","64130","PJ3649","CPD","U","1","ARR","W","M","41","
BRUCE R WATKINS DR E EMANUEL CLEAVER II KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120084827","2012-11-27T00:00:00.000","14:20","2012-11-27T00:00:00.000","14:20",,,"702","240","Auto Theft","315","100  BELLAIRE AV","KANSAS CITY","64123","PJ0366","EPD","U","1","SUS","U","U",,"100 BELLAIRE AV
KANSAS CITY, MO 64123
(39.112165045000495, -94.51289812299967)","N"
"120000331","2012-01-02T00:00:00.000","13:50","2012-01-01T00:00:00.000","21:00","2012-01-02T00:00:00.000","13:20","640","23F","Stealing From Auto","141","3700  GILLHAM RD","KANSAS CITY","64110","PJ2982","CPD","U","1","SUS","U","U",,"3700 GILLHAM RD
KANSAS CITY, MO 64110
(39.059962974000484, -94.58238928799966)","N"
"120000553","2012-01-03T00:00:00.000","12:26","2012-01-03T00:00:00.000","12:24",,,"301","120","Strong Arm Robbery","542","9500  BLUE RIDGE BL","KANSAS CITY","64134","PJ6586","SPD","U","2","SUS","U","U",,"9500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.95199181300046, -94.50800580199967)","N"
"120000023","2012-01-01T00:00:00.000","1:03","2011-12-31T00:00:00.000","22:30","2012-01-01T00:00:00.000","0:25","501","220","Burglary - Residence","311","3900  WINDSOR AV","KANSAS CITY","64123","PJ0261","EPD","U","2","VIC","B","F","26","3900 WINDSOR AV
KANSAS CITY, MO 64123
(39.114105510000456, -94.5360916409997)","N"
"120000397","2012-01-02T00:00:00.000","19:14","2012-01-02T00:00:00.000","19:00",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","2","ARR","W","M","31","5800 WILSON AV
KANSAS CITY, MO 64123
(39.10542614900049, -94.51429383199968)","N"
"120042217","2012-06-17T00:00:00.000","19:18","2012-06-17T00:00:00.000","19:15","2012-06-17T00:00:00.000","19:17","1401","290","Property Damage","331","3000  NORTON AV","KANSAS CITY","64128","PJ2511","EPD","N","1","VIC","B","F","25","3000 NORTON AV
KANSAS CITY, MO 64128
(39.071032080000464, -94.53555635299966)","N"
"120000367","2012-01-02T00:00:00.000","16:31","2012-01-02T00:00:00.000","8:30","2012-01-02T00:00:00.000","16:25","501","220","Burglary - Residence","535","14400  S US 71 HWY WEST FRONT RD ","KANSAS CITY","64114","PJ7443","SPD","U","1","VIC","B","F","26","14400 US 71 HWY WEST FRONT RD
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"120000048","2012-01-01T00:00:00.000","2:22","2012-01-01T00:00:00.000","2:22",,,"801","13B","Non Aggravated Assau","134","600  WARD PK S","KANSAS CITY","64112","PJ3812","CPD","U","1","ARR","W","M","23","600 WARD PK
KANSAS CITY, MO 64112
(39.04014583100047, -94.59396904399966)","N"
"120000536","2012-01-03T00:00:00.000","12:16","2011-12-14T00:00:00.000","12:00","2012-01-03T00:00:00.000","12:00","1198","26C","Impersonation","133","3700  WASHINGTON ST","KANSAS CITY","64111","PJ2960","CPD","U","1","VIC","B","M","34","3700 WASHINGTON ST
KANSAS CITY, MO 64111
(39.06095454500047, -94.59174508199965)","N"
"120000104","2012-01-01T00:00:00.000","9:47","2012-01-01T00:00:00.000","9:45",,,"802","13B","Non Agg Assault Dome","334","4400  BENTON BL","KANSAS CITY","64130","PJ3600","EPD","Y","1","VIC","B","F","47","4400 BENTON
BL KANSAS CITY, MO 64130
(39.04608012300048, -94.54722633999967)","N"
"120000823","2012-01-04T00:00:00.000","12:29","2011-12-30T00:00:00.000","8:00","2012-01-03T00:00:00.000","20:00","1702","36B","Statutory Rape","999","9900  S UNKNOWN ST","KANSAS CITY","64127","PKC000","PD1","U","1","VIC","B","F","12","9900 UNKNOWN ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120001690","2012-01-08T00:00:00.000","2:18","2012-01-08T00:00:00.000","2:18",,,"2655","90J","Trespassing","141","400  E ARMOUR BL","KANSAS CITY",,"PJ2761","CPD","U","1","VIC","W","M","24","400 ARMOUR
BL KANSAS CITY, MO 
(39.52368635500045, -99.11415045099966)","N"
"120000464","2012-01-03T00:00:00.000","7:41","2011-12-30T00:00:00.000","15:30","2011-12-31T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","333","3900  BENTON BL","KANSAS CITY","64130","PJ3196","EPD","U","1","VIC",,,,"3900 BENTON
BL KANSAS CITY, MO 64130
(39.055072160000464, -94.54672533399969)","N"
"120000383","2012-01-02T00:00:00.000","17:29","2012-01-02T00:00:00.000","17:20",,,"301","120","Strong Arm Robbery","325","E 26 ST/VAN BRUNT BL","KANSAS CITY","64127","PJ2158","EPD","U","1","VIC","B","M","14","26 ST
VAN BRUNT BL KANSAS CITY, MO 64127
(39.077751797000474, -94.51555926099968)","N"
"120000017","2012-01-01T00:00:00.000","1:11","2012-01-01T00:00:00.000","0:30",,,"401","13A","Aggravated Assault (","113","1300  GRAND AV","KANSAS CITY","64106","PJ1177","CPD","N","2","VIC","W","M","24","1300 GRAND AV
KANSAS CITY, MO 64106
(39.09844578500048, -94.58102925899965)","N"
"120000299","2012-01-02T00:00:00.000","12:01","2012-01-02T00:00:00.000","12:00",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64105","PJ0534","CPD","U","3","SUS","B","M",,"
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000580","2012-01-03T00:00:00.000","13:44","2012-01-03T00:00:00.000","12:30",,,"801","13B","Non Aggravated Assau","211","3700  E 51 ST","KANSAS CITY","64130","PJ4041","MPD","U","1","VIC","B","M","34","3700 51 ST
KANSAS CITY, MO 64130
(39.033375582000474, -94.54288944199965)","N"
"120000458","2012-01-03T00:00:00.000","6:27","2012-01-02T00:00:00.000","22:30","2012-01-03T00:00:00.000","6:00","640","23F","Stealing From Auto","223","5700  OLIVE ST","KANSAS CITY","64130","PJ4579","MPD","U","1","SUS","U","U",,"5700 OLIVE ST
KANSAS CITY, MO 64130
(39.02288227800045, -94.55776639999965)","N"
"120000322","2012-01-02T00:00:00.000","13:54","2012-01-02T00:00:00.000","13:42",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","KANSAS CITY","64134","PJ3601","EPD","U","1","ARR","W","M","35","11600 US 40 HWY
KANSAS CITY, MO 64134
(39.068133273000456, -94.51602867299965)","N"
"120000003","2012-01-01T00:00:00.000","0:03","2012-01-01T00:00:00.000","0:03",,,"1401","290","Property Damage","232","1200  E 66 TE","KANSAS CITY","64131","PJ5110","MPD","U","1","SUS","U","U",,"1200 66
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000117","2012-01-01T00:00:00.000","11:00","2012-01-01T00:00:00.000","11:00",,,"802","13B","Non Agg Assault Dome","314","500  MYRTLE AV","KANSAS CITY","64124","PJ0602","EPD","Y","1","VIC","B","F","25","500 MYRTLE AV
KANSAS CITY, MO 64124
(39.1074747400005, -94.53530360999969)","N"
"120004545","2012-01-19T00:00:00.000","17:59","2012-01-19T00:00:00.000","17:55",,,"401","13A","Aggravated Assault (","223","5600  COLLEGE AV","KANSAS CITY","64130","PJ4489","MPD","U","3","SUS","B","M","19","5600 COLLEGE AV
KANSAS CITY, MO 64130
(39.0244312640005, -94.54723302799965)","Y"
"120000981","2012-01-05T00:00:00.000","7:18","2012-01-04T00:00:00.000","22:30","2012-01-05T00:00:00.000","7:00","802","13B","Non Agg Assault Dome","132","3800  WALNUT ST ","KANSAS CITY","64111","PJ3056","CPD","Y","1","ARR","W","F","31","3800 WALNUT ST
KANSAS CITY, MO 64111
(39.05819308000048, -94.58484555599966)","N"
"120000712","2012-01-04T00:00:00.000","0:57","2012-01-04T00:00:00.000","0:40",,,"403","13A","Agg Assault - Domest","542","6900  E 93 ST ","KANSAS CITY","64138","PJ6481","SPD","Y","2","VIC","B","F","38","6900 93 ST
KANSAS CITY, MO 64138
(38.95618497100048, -94.50892539799969)","N"
"120000604","2012-01-03T00:00:00.000","15:40","2012-01-01T00:00:00.000","18:00","2012-01-03T00:00:00.000","14:30","1401","290","Property Damage","113","00  W 17 ST","KANSAS CITY","64124","PJ1391","CPD","U","1","SUS","U","U",,"00 17 ST
KANSAS CITY, MO 64124
(39.10688247100046, -94.54360590699969)","N"
"120000840","2012-01-04T00:00:00.000","15:41","2012-01-04T00:00:00.000","10:30",,,"1198","26C","Impersonation","241","6300  AGNES AV","KANSAS CITY","64132","PJ4949","MPD","U","1","SUS","B","M",,"6300 AGNES AV
KANSAS CITY, MO 64132
(39.01219300500048, -94.55156515699969)","N"
"120000664","2012-01-03T00:00:00.000","19:41","2011-12-31T00:00:00.000","23:30","2012-01-03T00:00:00.000","17:30","702","240","Auto Theft","115","2700  GILLHAM RD","KANSAS CITY","64108","PJ2255","CPD","U","1","SUS","U","U",,"2700 GILLHAM RD
KANSAS CITY, MO 64108
(39.07789217900046, -94.57856581699969)","N"
"120000408","2012-01-02T00:00:00.000","20:13","2012-01-02T00:00:00.000","20:10",,,"301","120","Strong Arm Robbery","343","E 36 ST/ELMWOOD AV","KANSAS CITY","64130","PJ2906","EPD","U","1","SUS","B","M","35","36 ST ELMWOOD AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000620","2012-01-03T00:00:00.000","16:40","2012-01-03T00:00:00.000","5:40","2012-01-03T00:00:00.000","16:30","702","240","Auto Theft","111","100  GRAND AV","KANSAS CITY","64106","PJ0317","CPD","U","1","SUS","U","U",,"100 GRAND AV
KANSAS CITY, MO 64106
(39.112459173000445, -94.5808043509997)","N"
"120000985","2012-01-05T00:00:00.000","8:18","2012-01-04T00:00:00.000","21:30","2012-01-05T00:00:00.000","5:00","640","23F","Stealing From Auto","222","5200  HIGHLAND AV","KANSAS CITY","64110","PJ4194","MPD","U","1","SUS","U","U",,"5200 HIGHLAND AV
KANSAS CITY, MO 64110
(39.03223674400044, -94.56538570699968)","N"
"120000495","2012-01-03T00:00:00.000","10:18","2012-01-02T00:00:00.000","23:00","2012-01-03T00:00:00.000","9:50","640","23F","Stealing From Auto","241","6800  MONROE AV","KANSAS CITY","64132","PJ5273","MPD","U","1","VIC","B","M","31","6800 MONROE AV
KANSAS CITY, MO 64132
(39.00278277900048, -94.54386475599966)","N"
"120001091","2012-01-05T00:00:00.000","14:48","2012-01-04T00:00:00.000","20:30","2012-01-05T00:00:00.000","11:00","702","240","Auto Theft","642","2900  NE BARRY RD","KANSAS CITY","64156","PC0262","SCP","N","1","VIC","W","M","24","2900 BARRY RD
KANSAS CITY, MO 64156
(39.247635544000445, -94.54678115899969)","N"
"120067553","2012-09-21T00:00:00.000","10:33","2012-09-21T00:00:00.000","10:33",,,"502","220","Burglary - Non Resid","231","7100  WYANDOTTE ST","KANSAS CITY","64114","PJ5386","MPD","U","1","VIC","U","M","61","7100 WYANDOTTE ST
KANSAS CITY, MO 64114
(38.99940412000046, -94.59150651499965)","N"
"120012771","2012-02-24T00:00:00.000","13:20","2012-02-23T00:00:00.000","16:00","2012-02-23T00:00:00.000","18:00","201","11A","Rape","113","1800  WALNUT ST","KANSAS CITY","64109","PJ1543","CPD","N","1","VIC","W","F","23","1800 WALNUT ST
KANSAS CITY, MO 64109
(39.09163251500047, -94.58253595799965)","N"
"120000939","2012-01-04T00:00:00.000","23:41","2012-01-04T00:00:00.000","23:34",,,"2402","90C","Disorderly Conduct","312","WALLACE AV/E WINNER RD","KANSAS CITY","64127","PJ0516","EPD","U","1","ARR","W","M","24","
WALLACE AV E WINNER RD KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000437","2012-01-02T00:00:00.000","23:52","2011-12-21T00:00:00.000","12:00","2012-01-02T00:00:00.000","22:00","2601","90Z","Misc Violation","115","3500  E 51ST ","KANSAS CITY","64130","PJ1938","CPD","N","2","SUS","B","M","25","3500 51ST
KANSAS CITY, MO 64130
(39.221042130000455, -94.49776587499969)","N"
"120000064","2012-01-01T00:00:00.000","3:40","2011-12-31T00:00:00.000","20:00","2012-01-01T00:00:00.000","3:00","702","240","Auto Theft","112","900  WYANDOTTE ST","KANSAS CITY","64105","PJ0856","CPD","U","1","VIC","W","M","29","900 WYANDOTTE ST
KANSAS CITY, MO 64105
(39.10356477100049, -94.58543897999965)","N"
"120030450","2012-05-04T00:00:00.000","18:32","2012-05-04T00:00:00.000","18:32",,,"1401","290","Property Damage","222","E 53 ST/WAYNE AV","KANSAS CITY","64131","PJ4158","MPD","U","1","SUS","B","M","18","53 ST WAYNE AV
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000845","2012-01-04T00:00:00.000","15:28","2012-01-04T00:00:00.000","15:10",,,"302","120","Armed Robbery","242","E 75 ST/PROSPECT AV","KANSAS CITY","64132","PJ5634","MPD","U","1","SUS","B","M","18","75 ST PROSPECT AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","Y"
"120001026","2012-01-05T00:00:00.000","10:57","2012-01-05T00:00:00.000","1:00","2012-01-05T00:00:00.000","10:00","702","240","Auto Theft","345","4300  NORTHERN AV","KANSAS CITY","64133","PJ3792","EPD","U","1","SUS","U","U",,"4300 NORTHERN AV
KANSAS CITY, MO 64133
(39.0427186820005, -94.45274454699967)","N"
"120000032","2012-01-01T00:00:00.000","1:11","2012-01-01T00:00:00.000","0:30","2012-01-01T00:00:00.000","1:10","802","13B","Non Agg Assault Dome","642","8400  N BOONE ST ","KANSAS CITY","64119","PC0340","SCP","U","1","SUS","W","M","28","8400 BOONE ST
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"120000194","2012-01-01T00:00:00.000","19:39","2012-01-01T00:00:00.000","0:15","2012-01-01T00:00:00.000","0:30","670","23D","Stealing from Buildi","345","14800  E US 40 HW","KANSAS CITY","64133","PJ4018","EPD","U","1","SUS","U","U",,"14800 US
HW KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"120000284","2012-01-02T00:00:00.000","8:31","2012-01-02T00:00:00.000","8:30",,,"1401","290","Property Damage","342","8900  E 23 ST","KANSAS CITY","64129","PJ2040","EPD","U","1","VIC",,,,"8900 23 ST
KANSAS CITY, MO 64129
(39.0810284960005, -94.47449293299968)","N"
"120000650","2012-01-03T00:00:00.000","18:36","2012-01-03T00:00:00.000","18:30",,,"1201","270","Embezzlement","414","7100  NW PRAIRIE VIEW RD","KANSAS CITY","64151","PP0572","NPD","N","1","ARR","B","M","23","7100 PRAIRIE VIEW RD
KANSAS CITY, MO 64151
(39.2235698180005, -94.65080413999965)","N"
"120000732","2012-01-04T00:00:00.000","6:32","2012-01-04T00:00:00.000","6:10",,,"802","13B","Non Agg Assault Dome","634","3500  NE 48 TE","KANSAS CITY","64117","PC0975","SCP","Y","1","SUS","W","F","17","3500 48
TE KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)","N"
"120000801","2012-01-04T00:00:00.000","12:49","2012-01-03T00:00:00.000","16:00","2012-01-03T00:00:00.000","16:30","702","240","Auto Theft","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64127","PJ0534","CPD","U","1","VIC","B","M","21","
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"120000624","2012-01-03T00:00:00.000","16:21","2012-01-03T00:00:00.000","16:21",,,"630","23C","Stealing Shoplifting","112","900  MAIN ST","KANSAS CITY","64106","PJ0862","CPD","U","1","ARR","B","M","41","900 MAIN ST
KANSAS CITY, MO 64106
(39.193789024000466, -94.68383613799966)","N"
