"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"80071105","2009-01-14T00:00:00.000","7:24","2008-09-07T00:00:00.000","1:51",,,"121","09C","Justifiable Homicide","141","3900  CHARLOTTE ST","KANSAS CITY",,"PJ3140","CPD","N","1","VIC","B","M","54","3900 CHARLOTTE ST
KANSAS CITY, MO 
(39.05608246200046, -94.57566638199967)","Y"
"90000603","2009-01-03T00:00:00.000","10:51","2008-12-22T00:00:00.000","5:30","2009-01-02T00:00:00.000","9:45","1401","290","Property Damage","221","5300  SUNSET DR","KANSAS CITY","64112","PJ4196","MPD","U","1","SUS","U","U",,"5300 SUNSET DR
KANSAS CITY, MO 64112
(39.03115609000048, -94.6026021299997)","N"
"90000052","2009-01-01T00:00:00.000","2:56","2009-01-01T00:00:00.000","2:20",,,"802","13B","Non Agg Assault Dome","644","11600  N CHARLOTTE ST","KANSAS CITY","64155","PC0045","SCP","Y","1","SUS","W","F","28","11600 CHARLOTTE ST
KANSAS CITY, MO 64155
(39.303930822000495, -94.56932623799969)","N"
"90000533","2009-01-03T00:00:00.000","1:50","2009-01-03T00:00:00.000","0:01","2009-01-03T00:00:00.000","1:30","640","23F","Stealing From Auto","133","W 37 ST/BROADWAY","KANSAS CITY","64111","PJ2960","CPD","U","1","VIC","B","F","25","37 ST
BROADWAY KANSAS CITY, MO 64111
(39.05946242900046, -94.59291930099965)","N"
"90000127","2009-01-01T00:00:00.000","12:41","2009-01-01T00:00:00.000","12:35",,,"403","13A","Agg Assault - Domest","124","2400  BROOKLYN AV ","KANSAS CITY","64127","PJ2029","CPD","U","1","SUS","B","F","36","2400 BROOKLYN AV
KANSAS CITY, MO 64127
(39.083141483000475, -94.55684611399965)","N"
"80092744","2009-10-19T00:00:00.000","17:53","2009-10-19T00:00:00.000","17:00",,,"2001","90F","Family Offense","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","VIC","W","F","3","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"90000998","2009-01-05T00:00:00.000","11:42","2008-12-15T00:00:00.000","12:00","2008-12-20T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","414","5800  NW BARRY RD","KANSAS CITY","64152","PP0402","NPD","U","1","SUS","U","U",,"5800 BARRY RD
KANSAS CITY, MO 64152
(39.219070513000474, -94.69702805099968)","N"
"90000403","2009-01-02T00:00:00.000","15:29","2008-12-30T00:00:00.000","12:00","2009-01-02T00:00:00.000","15:00","1401","290","Property Damage","222","1900  E 59 ST","KANSAS CITY","64130","PJ4640","MPD","U","1","VIC","B","M","33","1900 59 ST
KANSAS CITY, MO 64130
(39.01956320400046, -94.56245859899968)","N"
"90000065","2009-01-01T00:00:00.000","4:13","2009-01-01T00:00:00.000","4:00",,,"1401","290","Property Damage","211","4300  E 50 TE","KANSAS CITY","64130","PJ4093","MPD","U","1","SUS","U","U",,"4300 50
TE KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90067877","2009-09-01T00:00:00.000","9:45","2009-08-31T00:00:00.000","7:00","2009-08-31T00:00:00.000","15:00","1401","290","Property Damage","111","800  PENNSYLVANIA AV","KANSAS CITY","64106","PJ0740","CPD","U","1","VIC","W","M",,"800 PENNSYLVANIA AV
KANSAS CITY, MO 64106
(39.104702717000464, -94.59094733299969)","N"
"90000154","2009-01-01T00:00:00.000","13:48","2009-01-01T00:00:00.000","13:40","2009-01-01T00:00:00.000","14:30","401","13A","Aggravated Assault (","243","7700  E 87 ST","KANSAS CITY","64134","PJ6243","MPD","U","1","SUS","B","M","19","7700 87 ST
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"80005443","2009-02-05T00:00:00.000","11:45","2008-01-22T00:00:00.000","12:00",,,"121","09C","Justifiable Homicide","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC","B","M","57","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","Y"
"90000265","2009-01-02T00:00:00.000","7:06","2008-12-24T00:00:00.000","8:00",,,"1122","26B","Credit/Debit/ATM Car","545","8400  E 116 ST","KANSAS CITY","64114","PJ7256","SPD","U","1","VIC","W","F","64","8400 116 ST
KANSAS CITY, MO 64114
(38.91577353800045, -94.59504936999969)","N"
"90001070","2009-01-05T00:00:00.000","14:56","2009-01-05T00:00:00.000","11:00","2009-01-05T00:00:00.000","14:45","501","220","Burglary - Residence","324","2500  MYRTLE AV","KANSAS CITY","64127","PJ2126","EPD","U","1","VIC","B","F","43","2500 MYRTLE AV
KANSAS CITY, MO 64127
(39.08008215300049, -94.53623620299965)","N"
"90000044","2009-01-01T00:00:00.000","2:16","2009-01-01T00:00:00.000","2:00",,,"801","13B","Non Aggravated Assau","113","GRAND AV/E TRUMAN RD","KANSAS CITY","64109","PJ1309","CPD","U","1","SUS","W","M",,"
GRAND AV E TRUMAN RD KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000204","2009-01-01T00:00:00.000","18:46","2009-01-01T00:00:00.000","12:00","2009-01-01T00:00:00.000","18:45","1401","290","Property Damage","631","700  NE 42 TE","KANSAS CITY","64116","PC1160","SCP","U","1","SUS","U","U",,"700 42
TE KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90000529","2009-01-03T00:00:00.000","1:30","2009-01-02T00:00:00.000","22:30","2009-01-03T00:00:00.000","1:25","1401","290","Property Damage","131","BROADWAY/VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","1","SUS","U","U",,"
BROADWAY VALENTINE RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000406","2009-01-02T00:00:00.000","15:56","2008-12-29T00:00:00.000","4:00","2009-01-02T00:00:00.000","12:00","501","220","Burglary - Residence","324","2500  QUINCY AV","KANSAS CITY","64127","PJ2094","EPD","U","1","VIC","B","F","25","2500 QUINCY AV
KANSAS CITY, MO 64127
(39.07989092300045, -94.52355949899965)","N"
"90000403","2009-01-02T00:00:00.000","15:29","2008-12-30T00:00:00.000","12:00","2009-01-02T00:00:00.000","15:00","1401","290","Property Damage","222","1900  E 59 ST","KANSAS CITY","64130","PJ4640","MPD","U","1","SUS","U","U",,"1900 59 ST
KANSAS CITY, MO 64130
(39.01956320400046, -94.56245859899968)","N"
"90000877","2009-01-04T00:00:00.000","20:54","2009-01-04T00:00:00.000","20:50",,,"302","120","Armed Robbery","111","500  W 11 ST ","KANSAS CITY","64105","PJ1006","CPD","U","1","SUS","B","M",,"500 11 ST
KANSAS CITY, MO 64105
(39.101104146000466, -94.59010129399968)","Y"
"90000586","2009-01-03T00:00:00.000","9:24","2009-01-03T00:00:00.000","9:10",,,"702","240","Auto Theft","313","3400  E 9 ST","KANSAS CITY","64124","PJ0888","EPD","U","1","VIC","W","M","43","3400 9 ST
KANSAS CITY, MO 64124
(39.10215456400044, -94.54090961399964)","N"
"90000375","2009-01-02T00:00:00.000","14:39","2009-01-02T00:00:00.000","6:00","2009-01-02T00:00:00.000","14:00","1401","290","Property Damage","545","8800  E 111 ST","KANSAS CITY","64138","PJ7062","SPD","U","1","VIC","B","F","39","8800 111 ST
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)","N"
"90000651","2009-01-03T00:00:00.000","14:34","2009-01-03T00:00:00.000","14:34",,,"1849","35A","Possession/Sale/Dist","345","E 43 ST/STERLING AV","KANSAS CITY","64133","PJ3572","EPD","U","1","ARR","B","M","28","43 ST STERLING AV
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90000730","2009-01-03T00:00:00.000","23:18","2009-01-03T00:00:00.000","23:18",,,"302","120","Armed Robbery","234","W 89 ST/DANIEL BOONE RD","KANSAS CITY","64114","PJ6216","MPD","U","1","ARR","B","M","36","89 ST DANIEL BOONE RD
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
"90000044","2009-01-01T00:00:00.000","2:16","2009-01-01T00:00:00.000","2:00",,,"801","13B","Non Aggravated Assau","113","GRAND AV/E TRUMAN RD","KANSAS CITY","64109","PJ1309","CPD","U","1","VIC","B","F","17","
GRAND AV E TRUMAN RD KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000252","2009-01-02T00:00:00.000","1:36","2009-01-02T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","333","3700  BALES AV","KANSAS CITY","64127","PJ3038","EPD","U","2","SUS","U","M",,"3700 BALES AV
KANSAS CITY, MO 64127
(39.058572091000485, -94.54307616899968)","Y"
"90000749","2009-01-04T00:00:00.000","0:56","2009-01-04T00:00:00.000","0:56",,,"1546","520","Dangerous and Concea","313","E 8 ST/PROSPECT AV","KANSAS CITY","64123","PJ0853","EPD","U","1","ARR","B","M","30","8 ST PROSPECT AV
KANSAS CITY, MO 64123
(39.11344343000047, -94.52553937499965)","N"
"90000494","2009-01-02T00:00:00.000","21:29","2009-01-02T00:00:00.000","21:29",,,"502","220","Burglary - Non Resid","243","7300  JACKSON AV","KANSAS CITY","64130","PJ5570","MPD","U","1","VIC",,,,"7300 JACKSON AV
KANSAS CITY, MO 64130
(38.993392849000486, -94.53848539699965)","N"
"90000066","2009-01-01T00:00:00.000","3:38","2009-01-01T00:00:00.000","1:53",,,"1750","11D","Sex Off Fondle - mol","635","5900  NE PARVIN RD","KANSAS CITY","64117","PC1235","SCP","U","1","SUS","I","M","22","5900 PARVIN RD
KANSAS CITY, MO 64117
(39.168812141000444, -94.51074625399968)","N"
"90000220","2009-01-01T00:00:00.000","20:53","2008-12-08T00:00:00.000","12:00",,,"670","23D","Stealing from Buildi","231","7500  MAIN ST","KANSAS CITY","64114","PJ5667","MPD","U","1","VIC","W","M","31","7500 MAIN ST
KANSAS CITY, MO 64114
(38.991952607000485, -94.58960569799967)","N"
"90000529","2009-01-03T00:00:00.000","1:30","2009-01-02T00:00:00.000","22:30","2009-01-03T00:00:00.000","1:25","1401","290","Property Damage","131","BROADWAY/VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","1","VIC","B","F","22","
BROADWAY VALENTINE RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"80053594","2009-01-19T00:00:00.000","8:28",,,,,"101","09A","HOMICIDE",,,,,,,"N","1","VIC","B","M","19","
, MO 
(38.63579372300046, -92.56629737199967)","Y"
"90001083","2009-01-05T00:00:00.000","15:57","2008-11-30T00:00:00.000","8:00","2008-12-24T00:00:00.000","8:00","670","23D","Stealing from Buildi","421","7800  N CONANT AV","KANSAS CITY","64153","PP0442","NPD","U","1","SUS","U","U",,"7800 CONANT AV
KANSAS CITY, MO 64153
(39.24691295100047, -94.67497789299966)","N"
"80068313","2009-06-30T00:00:00.000","9:21",,,,,"1750","11D","Sex Off Fondle - mol","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","SUS","W","M","20","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"90051932","2009-07-10T00:00:00.000","8:07","2009-07-10T00:00:00.000","3:00","2009-07-10T00:00:00.000","3:05","1401","290","Property Damage","345","12400  E 55 TE","KANSAS CITY","64133","PJ4610","EPD","U","4","SUS","U","U",,"12400 55
TE KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90000856","2009-01-04T00:00:00.000","18:15","2009-01-04T00:00:00.000","18:14",,,"501","220","Burglary - Residence","232","400  E 70 ST","KANSAS CITY","64130","PJ5319","MPD","U","1","VIC","B","M","49","400 70 ST
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000542","2009-01-03T00:00:00.000","2:41","2009-01-03T00:00:00.000","2:37","2009-01-03T00:00:00.000","2:50","302","120","Armed Robbery","331","3300  E 30 ST ","KANSAS CITY","64128","PJ2499","EPD","U","1","SUS","U","U",,"3300 30 ST
KANSAS CITY, MO 64128
(39.07141494600046, -94.5441492389997)","N"
"90057988","2009-07-30T00:00:00.000","13:00","2009-07-17T00:00:00.000","15:20",,,"1002","250","Forged Checks",,"9200  NE BARRY","KANSAS CITY","64157",,,"U","1","VIC",,,,"9200 BARRY
KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)","N"
"90001066","2009-01-05T00:00:00.000","14:40","2009-01-05T00:00:00.000","14:38",,,"401","13A","Aggravated Assault (","231","7000  MONROE AV","KANSAS CITY","64130","PJ5365","MPD","U","1","SUS","B","M",,"7000 MONROE AV
KANSAS CITY, MO 64130
(38.99966192800048, -94.5440154049997)","N"
"90000525","2009-01-03T00:00:00.000","1:20","2009-01-02T00:00:00.000","23:45","2009-01-03T00:00:00.000","1:00","640","23F","Stealing From Auto","133","3700  BROADWAY","KANSAS CITY","64110","PJ2960","CPD","U","1","SUS","U","U",,"3700 BROADWAY
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"90000627","2009-01-03T00:00:00.000","13:02","2009-01-03T00:00:00.000","13:00",,,"1401","290","Property Damage","321","CEASAR CHAVEZ/HOLLY","KANSAS CITY","64110","PJ1150","EPD","U","1","VIC","W","M","20","
CEASAR CHAVEZ HOLLY KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"90000602","2009-01-03T00:00:00.000","10:30","2009-01-03T00:00:00.000","10:30",,,"2601","90Z","Misc Violation","631","I 35-29 HW/NE PARVIN RD","KANSAS CITY","64116","PC1224","SCP","U","2","SUS","W","F","14","29 HW NE PARVIN RD
KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90000392","2009-01-02T00:00:00.000","15:09","2009-01-01T00:00:00.000","24:00:00","2009-01-02T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","343","4800  E LINWOOD BL","KANSAS CITY","64128","PJ2699","EPD","U","1","SUS","U","U",,"4800 LINWOOD
BL KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"90000511","2009-01-02T00:00:00.000","23:45","2009-01-02T00:00:00.000","8:00","2009-01-02T00:00:00.000","18:00","702","240","Auto Theft","232","1800  E 70 ST","KANSAS CITY","64132","PJ5295","MPD","U","1","VIC","B","F","56","1800 70 ST
KANSAS CITY, MO 64132
(39.00019307700046, -94.5647524799997)","N"
"90000400","2009-01-02T00:00:00.000","15:52","2008-10-12T00:00:00.000","16:00","2008-10-12T00:00:00.000","16:05","690","23H","Stealing All Other","534","E 113 TE/MYRTLE AV","KANSAS CITY","64137","PJ7049","SPD","U","1","SUS","U","U",,"113 TE MYRTLE AV
KANSAS CITY, MO 64137
(38.929093536000494, -94.54001693299966)","N"
"90000144","2009-01-01T00:00:00.000","13:18","2009-01-01T00:00:00.000","13:18",,,"802","13B","Non Agg Assault Dome","322","2000  POPLAR AV","KANSAS CITY","64127","PJ1795","EPD","N","2","VIC","B","F","22","2000 POPLAR AV
KANSAS CITY, MO 64127
(39.08695291300046, -94.5253656919997)","N"
"90001199","2009-01-06T00:00:00.000","6:09","2009-01-06T00:00:00.000","6:09",,,"901","200","Arson","315","400  N HARDESTY AV","KANSAS CITY","64123","PJ0197","EPD","U","1","VIC","U","U",,"400 HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)","N"
"90000709","2009-01-03T00:00:00.000","21:01","2009-01-03T00:00:00.000","20:40","2009-01-03T00:00:00.000","21:01","302","120","Armed Robbery","141","600  E LINWOOD BL","KANSAS CITY","64109","PJ2629","CPD","N","3","VIC","W","M","17","600 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","Y"
"90001081","2009-01-05T00:00:00.000","16:04","2009-01-05T00:00:00.000","7:30","2009-01-05T00:00:00.000","15:00","650","23G","Stealing Auto Parts/","143","E 45 ST/TROOST AV","KANSAS CITY","64110","PJ3553","CPD","U","1","VIC","W","M","35","45 ST TROOST AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"80068095","2009-01-28T00:00:00.000","17:42","2008-08-28T00:00:00.000",,,,"101","09A","HOMICIDE","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","2","VIC","B","F","24","1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","Y"
"80101921","2009-01-03T00:00:00.000","23:15","2009-01-03T00:00:00.000","23:15",,,"702","240","Auto Theft","242","ASKEW AV/E MEYER BL","KANSAS CITY","64132","PJ5052","MPD","U","1","ARR","B","M","19","
ASKEW AV E MEYER BL KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"90001182","2009-01-05T00:00:00.000","23:39","2009-01-05T00:00:00.000","23:35",,,"301","120","Strong Arm Robbery","342","5500  E 24 ST","KANSAS CITY","64127","PJ2077","EPD","U","1","SUS","W","M","30","5500 24 ST
KANSAS CITY, MO 64127
(39.08116966300048, -94.51873943899966)","N"
"90032160","2009-05-02T00:00:00.000","14:14","2009-05-02T00:00:00.000","14:14",,,"801","13B","Non Aggravated Assau","112","00  W 10 ST","KANSAS CITY","64105","PJ0865","CPD","U","1","VIC","B","M","23","00 10 ST
KANSAS CITY, MO 64105
(39.10254208300046, -94.59322929099966)","N"
"90000134","2009-01-01T00:00:00.000","13:20","2008-12-31T00:00:00.000","14:30","2009-01-01T00:00:00.000","13:19","1401","290","Property Damage","233","7900  PASEO","KANSAS CITY","64131","PJ5860","MPD","U","1","SUS","U","U",,"7900 PASEO
KANSAS CITY, MO 64131
(38.983824004000496, -94.56693609899969)","N"
"90000081","2009-01-01T00:00:00.000","6:18","2009-01-01T00:00:00.000","2:00",,,"801","13B","Non Aggravated Assau","543","10700  BRISTOL TE","KANSAS CITY","64134","PJ6984","SPD","U","1","SUS","B","M","59","10700 BRISTOL
TE KANSAS CITY, MO 64134
(38.93000231800045, -94.49656695999965)","N"
"90000947","2009-01-05T00:00:00.000","9:15","2008-12-31T00:00:00.000","17:00","2009-01-04T00:00:00.000","0:01","1401","290","Property Damage","231","7400  BROADWAY","KANSAS CITY","64131","PJ5592","MPD","U","1","SUS","U","U",,"7400 BROADWAY
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000919","2009-01-05T00:00:00.000","6:42","2009-01-04T00:00:00.000","21:00","2009-01-05T00:00:00.000","6:25","702","240","Auto Theft","542","7400  E 100 TE","KANSAS CITY","64134","PJ6719","SPD","U","1","SUS","U","U",,"7400 100
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"90000357","2009-01-02T00:00:00.000","13:49","2008-12-31T00:00:00.000","12:00","2009-01-02T00:00:00.000","13:00","1401","290","Property Damage","112","1000  BALTIMORE AV","KANSAS CITY","64105","PJ0950","CPD","U","1","VIC",,,,"1000 BALTIMORE AV
KANSAS CITY, MO 64105
(39.10214293700045, -94.58423768099965)","N"
"90001162","2009-01-05T00:00:00.000","21:11","2009-01-05T00:00:00.000","21:09",,,"702","240","Auto Theft","122","1600  JOHN BUCK"" O'NEIL WAY""","KANSAS CITY","64108","PJ0993","CPD","N","1","VIC","B","M","43","1600 JOHN BUCK O'NEIL WAY
KANSAS CITY, MO 64108
(39.09210643300048, -94.56317189199967)","N"
"90000113","2009-01-01T00:00:00.000","11:40","2008-12-31T00:00:00.000","17:00","2009-01-01T00:00:00.000","11:00","1401","290","Property Damage","112","700  E 8 ST","KANSAS CITY","64106","PJ0745","CPD","U","1","VIC","W","F","40","700 8 ST
KANSAS CITY, MO 64106
(39.10422752600044, -94.57447012799969)","N"
"80044636","2009-03-26T00:00:00.000","7:35","2009-03-25T00:00:00.000","14:32",,,"2601","90Z","Misc Violation","121","1300  INDEPENDENCE AV","KANSAS CITY","64110","PJ0506","CPD","U","1","VIC","W","M","40","1300 INDEPENDENCE AV
KANSAS CITY, MO 64110
(39.10689864800048, -94.56651135699968)","N"
"90000238","2009-01-01T00:00:00.000","23:10",,,,,"302","120","Armed Robbery","233","E 85 ST/HOLMES RD","KANSAS CITY",,"PJ6049","MPD","U","2","SUS","B","M","17","85 ST HOLMES RD
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","Y"
"90000454","2009-01-02T00:00:00.000","18:23","2009-01-02T00:00:00.000","18:23",,,"2601","90Z","Misc Violation","342","E 27 ST/STARK AV","KANSAS CITY","64133","PJ2270","EPD","U","1","VIC","U","U",,"27 ST STARK AV
KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"90032662","2009-05-04T00:00:00.000","15:26","2009-05-04T00:00:00.000","15:20",,,"802","13B","Non Agg Assault Dome","321","JACKSON AV/E TRUMAN RD","KANSAS CITY","64130","PJ1377","EPD","U","1","VIC","W","F","24","
JACKSON AV E TRUMAN RD KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"80084236","2009-04-14T00:00:00.000","8:34","2009-04-14T00:00:00.000",,,,"201","11A","Rape","113","1500  HOLMES ST","KANSAS CITY",,"PJ1363","CPD","U","1","VIC","W","F","7","1500 HOLMES ST
KANSAS CITY, MO 
(39.095351561000484, -94.57532645599969)","N"
"90000220","2009-01-01T00:00:00.000","20:53","2008-12-08T00:00:00.000","12:00",,,"670","23D","Stealing from Buildi","231","7500  MAIN ST","KANSAS CITY","64114","PJ5667","MPD","U","1","SUS","W","M","33","7500 MAIN ST
KANSAS CITY, MO 64114
(38.991952607000485, -94.58960569799967)","N"
"90000858","2009-01-04T00:00:00.000","18:32","2009-01-04T00:00:00.000","18:30",,,"301","120","Strong Arm Robbery","542","7000  E BANNISTER RD","KANSAS CITY",,"PJ6598","SPD","U","1","VIC",,,,"7000 BANNISTER RD
KANSAS CITY, MO 
(38.952377930000466, -94.50740885999966)","N"
"90074501","2009-09-22T00:00:00.000","17:23","2009-09-18T00:00:00.000","12:00","2009-09-18T00:00:00.000","14:00","690","23H","Stealing All Other","534","11300  CALICO DR","KANSAS CITY","64137","PJ7101","SPD","U","1","VIC","W","F","59","11300 CALICO DR
KANSAS CITY, MO 64137
(38.92113202100046, -94.55361386099969)","N"
"60060154","2009-08-06T00:00:00.000","14:00","2009-08-06T00:00:00.000","0:30",,,"2601","90Z","Misc Violation","234","9400  MYRTLE AV ","KANSAS CITY","64132","PJ6447","MPD","U","1","VIC","B","M","18","9400 MYRTLE AV
KANSAS CITY, MO 64132
(38.956363155000474, -94.54179671699967)","N"
"90000263","2009-01-02T00:00:00.000","5:45","2009-01-02T00:00:00.000","1:00",,,"302","120","Armed Robbery","233","8000  TROOST AV","KANSAS CITY","64131","PJ5869","MPD","U","1","SUS","B","M",,"8000 TROOST AV
KANSAS CITY, MO 64131
(38.98224392600048, -94.57617505299964)","N"
